submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s996489829,p02823,u626337957,1600914959,Python,PyPy3 (7.3.0),py,Accepted,64,61692,116,
s776285591,p02823,u626337957,1600914198,Python,PyPy3 (7.3.0),py,Wrong Answer,62,61808,99,
s620235349,p02823,u666550725,1600913437,Python,PyPy3 (7.3.0),py,Accepted,62,61840,144,
s666213962,p02823,u666550725,1600913404,Python,PyPy3 (7.3.0),py,Wrong Answer,71,61696,141,
s134907295,p02823,u022215787,1600905271,Python,Python (3.8.2),py,Accepted,27,9068,135,
s276360074,p02823,u022215787,1600904092,Python,Python (3.8.2),py,Wrong Answer,27,9136,253,
s243293130,p02823,u022215787,1600903922,Python,Python (3.8.2),py,Wrong Answer,28,9088,249,
s410153892,p02823,u022215787,1600902480,Python,Python (3.8.2),py,Wrong Answer,25,9124,145,
s008390690,p02823,u022215787,1600902403,Python,Python (3.8.2),py,Wrong Answer,26,9116,148,
s544106380,p02823,u401686269,1600893258,Python,Python (3.8.2),py,Accepted,25,9052,214,
s690674749,p02823,u401686269,1600892933,Python,Python (3.8.2),py,Wrong Answer,31,9092,126,
s697069121,p02823,u987039629,1600887848,C++,C++ (GCC 9.2.1),cpp,Accepted,8,3632,371,
s713344059,p02823,u834115049,1600880648,C++,C++ (GCC 9.2.1),cpp,Accepted,10,3580,329,
s717303508,p02823,u834115049,1600880436,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,6,3592,323,
s801591887,p02823,u956252692,1600837346,C++,C++ (GCC 9.2.1),cpp,Accepted,6,3604,1612,
s864344821,p02823,u956252692,1600837254,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,7,3592,1602,
s918839097,p02823,u956252692,1600835821,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,6,3568,1578,
s118815656,p02823,u956252692,1600835235,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,9,3612,1639,
s781318214,p02823,u956252692,1600834991,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,6,3580,1644,
s632698107,p02823,u956252692,1600834904,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,8,3664,1639,
s321397817,p02823,u738164318,1600831967,C++,C++ (GCC 9.2.1),cpp,Accepted,9,3592,410,
s395130471,p02823,u738164318,1600831791,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,8,3580,515,
s630505672,p02823,u503111914,1600824738,Python,Python (3.8.2),py,Accepted,30,9168,173,
s493848714,p02823,u503111914,1600824645,Python,Python (3.8.2),py,Wrong Answer,28,9132,174,
s081299778,p02823,u503111914,1600824324,Python,Python (3.8.2),py,Wrong Answer,29,9148,130,
s769379086,p02823,u503111914,1600824272,Python,Python (3.8.2),py,Wrong Answer,29,9040,129,
s104630046,p02823,u503111914,1600822691,Python,Python (3.8.2),py,Wrong Answer,26,9052,110,
s089955733,p02823,u503111914,1600822465,Python,Python (3.8.2),py,Wrong Answer,29,9020,164,
s382437310,p02823,u301302814,1600808831,Python,Python (3.8.2),py,Accepted,28,9036,215,
s702812154,p02823,u301302814,1600808750,Python,Python (3.8.2),py,Wrong Answer,30,9108,213,
s916686826,p02823,u301302814,1600808607,C++,C++ (GCC 9.2.1),cpp,Accepted,7,3592,306,
s226657338,p02823,u301302814,1600808077,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,6,3584,284,
s388280353,p02823,u125545880,1600785883,Python,Python (3.8.2),py,Accepted,29,9140,346,
s960176488,p02823,u125545880,1600785568,Python,Python (3.8.2),py,Wrong Answer,30,9168,206,
s278975190,p02823,u422592877,1600783609,C++,C++ (GCC 9.2.1),cpp,Accepted,7,3632,775,
s158775849,p02823,u422592877,1600783526,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,6,3632,771,
s370243893,p02823,u039293076,1600738344,Ruby,Ruby (2.7.1),rb,Accepted,66,14140,128,
s255681971,p02823,u276588887,1600691046,C++,C++ (GCC 9.2.1),cpp,Accepted,8,3632,4527,
s886521152,p02823,u457573294,1600653737,C,C (GCC 9.2.1),c,Wrong Answer,5,1704,188,
s217395583,p02823,u654240084,1600652478,C++,C++ (GCC 9.2.1),cpp,Accepted,6,3608,331,
s613485879,p02823,u654240084,1600652172,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,9,3616,327,
s865344034,p02823,u654240084,1600651826,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,10,3516,328,
s338893803,p02823,u983563612,1600651420,C++,C++ (GCC 9.2.1),cpp,Accepted,8,3620,875,
s371353848,p02823,u983563612,1600651336,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,7,3608,873,
s622970587,p02823,u654240084,1600650970,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,8,3588,333,
s430157854,p02823,u654240084,1600650921,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,7,3500,331,
s721603142,p02823,u164181205,1600650904,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,7,3564,817,
s098533276,p02823,u983563612,1600650307,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,5,3600,301,
s720708098,p02823,u983563612,1600650197,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,6,3644,301,
s802591071,p02823,u682116898,1600644230,Rust,Rust (1.42.0),rs,Accepted,6,2132,333,
s241612602,p02823,u207799478,1600612913,D,D (DMD 2.091.0),d,Accepted,11,3744,37208,
s212248415,p02823,u207799478,1600612869,D,D (DMD 2.091.0),d,Wrong Answer,7,3808,37207,
s469303380,p02823,u748311048,1600608952,Python,Python (3.8.2),py,Accepted,30,9148,119,
s414558482,p02823,u748311048,1600608873,Python,Python (3.8.2),py,Wrong Answer,27,9120,117,
s923458841,p02823,u052298619,1600573731,C++,C++ (Clang 10.0.0),cpp,Accepted,8,3216,430,
s120897952,p02823,u052298619,1600573688,C++,C++ (Clang 10.0.0),cpp,Compile Error,,,419,
s826763391,p02823,u052298619,1600573559,C++,C++ (Clang 10.0.0),cpp,Wrong Answer,12,3148,414,
s893817358,p02823,u052298619,1600573295,C++,C++ (Clang 10.0.0),cpp,Wrong Answer,11,3156,326,
s699050831,p02823,u052298619,1600573246,C++,C++ (Clang 10.0.0),cpp,Compile Error,,,328,
s997209021,p02823,u048004795,1600556232,Python,Python (3.8.2),py,Accepted,32,8980,199,
s841506494,p02823,u048004795,1600556175,Python,Python (3.8.2),py,Wrong Answer,32,9172,208,
s649590387,p02823,u048004795,1600555843,Python,Python (3.8.2),py,Wrong Answer,29,9208,231,
s891241923,p02823,u048004795,1600555796,Python,Python (3.8.2),py,Wrong Answer,31,9028,232,
s793147242,p02823,u048004795,1600554330,Python,Python (3.8.2),py,Wrong Answer,30,9160,196,
s233205933,p02823,u739489568,1600479916,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,7,3592,274,
s008081608,p02823,u207799478,1600475173,D,D (DMD 2.091.0),d,Wrong Answer,3,3784,37294,
s176041545,p02823,u207799478,1600474408,D,D (DMD 2.091.0),d,Wrong Answer,10,3740,37224,
s351647268,p02823,u207799478,1600474170,D,D (DMD 2.091.0),d,Wrong Answer,8,3652,37251,
s711845105,p02823,u207799478,1600438253,D,D (DMD 2.091.0),d,Wrong Answer,6,3756,37247,
s740848332,p02823,u207799478,1600437844,D,D (DMD 2.091.0),d,Wrong Answer,8,3744,37227,
s881695309,p02823,u821251381,1600406756,Python,Python (3.8.2),py,Accepted,30,9108,119,
s031239926,p02823,u821251381,1600406737,Python,Python (3.8.2),py,Runtime Error,28,9140,119,
s028853990,p02823,u135572611,1600316525,C++,C++ (GCC 9.2.1),cpp,Accepted,8,3648,2593,
s535812923,p02823,u528258842,1600294937,C++,C++ (GCC 9.2.1),cpp,Accepted,10,3544,382,
