submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s948219546,p01275,u682603602,1552437988,C#,C#,cs,Accepted,130,25072,1912,1/1
s037895857,p01275,u482574623,1433779724,Java,JAVA,java,Runtime Error,0,0,4444,0/1
s711175969,p01275,u482574623,1433779748,Java,JAVA,java,Accepted,430,21660,4444,1/1
s481593197,p01275,u413996626,1315376274,Java,JAVA,java,Wrong Answer,110,0,1621,
s007315095,p01275,u413996626,1315376738,Java,JAVA,java,Wrong Answer,110,0,1601,
s317518547,p01275,u825684692,1320022090,Java,JAVA,java,Runtime Error,0,0,1708,
s456930506,p01275,u825684692,1320024234,Java,JAVA,java,Accepted,290,0,2746,
s925967522,p01275,u413996626,1351288556,Java,JAVA,java,Accepted,330,12000,828,1/1
s927606454,p01275,u660879425,1363270852,Java,JAVA,java,Wrong Answer,60,19612,1472,0/1
s971877613,p01275,u660879425,1363271314,Java,JAVA,java,Wrong Answer,50,18080,1494,0/1
s999378039,p01275,u660879425,1363271513,Java,JAVA,java,Accepted,390,22408,1494,1/1
s003927887,p01275,u197786702,1369213841,Java,JAVA,java,Accepted,600,21596,1284,1/1
s407035138,p01275,u599539865,1373906780,Java,JAVA,java,Wrong Answer,50,19000,1168,0/1
s844347007,p01275,u599539865,1373906908,Java,JAVA,java,Wrong Answer,50,18972,1271,0/1
s321628057,p01275,u599539865,1373907596,Java,JAVA,java,Accepted,430,21852,779,1/1
s628857753,p01275,u216483290,1561829182,Java,JAVA,java,Accepted,390,25612,6947,1/1
s139888124,p01275,u708993917,1413813486,C,C,c,Wrong Answer,0,600,2029,0/1
s979476593,p01275,u708993917,1418883517,C,C,c,Accepted,410,628,1322,1/1
s962604842,p01275,u363039534,1424223079,C,C,c,Wrong Answer,0,604,438,0/1
s121889499,p01275,u363039534,1424225507,C,C,c,Wrong Answer,10,600,601,0/1
s170096639,p01275,u363039534,1424250880,C,C,c,Wrong Answer,0,604,606,0/1
s460446042,p01275,u847467233,1510232743,C,C,c,Memory Limit Exceeded,140,79880,830,0/1
s066375816,p01275,u847467233,1510237249,C,C,c,Accepted,0,2072,1266,1/1
s058395007,p01275,u642549559,1292349117,C,C,c,Accepted,430,416,822,
s584418759,p01275,u642549559,1292349340,C,C,c,Accepted,410,412,609,
s408311391,p01275,u543521645,1336041376,C,C,c,Wrong Answer,0,0,412,0/1
s690658304,p01275,u006806475,1531221132,C++,C++14,cpp,Accepted,350,3124,638,1/1
s309694667,p01275,u211666125,1540807775,C++,C++14,cpp,Accepted,3840,3132,1455,1/1
s657380576,p01275,u211666125,1540807956,C++,C++14,cpp,Accepted,1840,3120,1306,1/1
s786236551,p01275,u886694089,1540808049,C++,C++14,cpp,Accepted,570,3064,1702,1/1
s642857604,p01275,u211666125,1540808265,C++,C++14,cpp,Accepted,1730,3008,1244,1/1
s576399568,p01275,u211666125,1540808365,C++,C++14,cpp,Accepted,1680,3212,1280,1/1
s863967043,p01275,u177389471,1546252916,C++,C++14,cpp,Accepted,280,3160,816,1/1
s563185213,p01275,u962041986,1556341849,C++,C++,cpp,Time Limit Exceeded,15960,3000,699,0/1
s425279965,p01275,u962041986,1556342004,C++,C++,cpp,Accepted,5390,3012,723,1/1
s650534253,p01275,u924665348,1556516742,C++,C++14,cpp,Accepted,270,3128,729,1/1
s948855708,p01275,u608725998,1556538343,C++,C++14,cpp,Runtime Error,0,0,2395,0/1
s244093627,p01275,u608725998,1556538573,C++,C++14,cpp,Wrong Answer,0,3152,2269,0/1
s734699380,p01275,u608725998,1556541565,C++,C++14,cpp,Accepted,580,5580,2017,1/1
s915341047,p01275,u922871577,1556639962,C++,C++14,cpp,Memory Limit Exceeded,9240,7718600,1572,0/1
s791202781,p01275,u922871577,1556643824,C++,C++14,cpp,Wrong Answer,10,3312,2248,0/1
s681655554,p01275,u482694765,1556677002,C++,C++14,cpp,Wrong Answer,0,3216,1287,0/1
s890981833,p01275,u482694765,1556677583,C++,C++14,cpp,Compile Error,0,0,990,0/1
s829733489,p01275,u482694765,1556678330,C++,C++14,cpp,Accepted,1580,3104,1247,1/1
s779149995,p01275,u661973509,1556693109,C++,C++14,cpp,Wrong Answer,0,3188,707,0/1
s168771184,p01275,u661973509,1556697755,C++,C++14,cpp,Accepted,330,3016,863,1/1
s402869368,p01275,u102734449,1559565797,C++,C++14,cpp,Wrong Answer,4580,3732,1731,0/1
s941702126,p01275,u102734449,1559565895,C++,C++14,cpp,Accepted,6100,4200,1796,1/1
s775119731,p01275,u409897543,1406967408,C++,C++11,cpp,Wrong Answer,30,2320,4552,0/1
s941369857,p01275,u409897543,1406967561,C++,C++11,cpp,Accepted,40,2852,4538,1/1
s389591058,p01275,u409897543,1406967908,C++,C++11,cpp,Accepted,30,2732,4641,1/1
s802607905,p01275,u934534598,1408111720,C++,C++11,cpp,Accepted,310,1200,1278,1/1
s521559484,p01275,u498504992,1409492584,C++,C++,cpp,Accepted,5520,1220,1622,1/1
s552858863,p01275,u676399799,1412737826,C++,C++,cpp,Accepted,2250,1028,724,1/1
s211561074,p01275,u301090561,1416162530,C++,C++11,cpp,Accepted,1570,1220,660,1/1
s833908102,p01275,u881100444,1416726470,C++,C++,cpp,Memory Limit Exceeded,20000,778648,971,0/1
s306399172,p01275,u881100444,1416726843,C++,C++,cpp,Memory Limit Exceeded,20000,641168,798,0/1
s858245167,p01275,u881100444,1416726993,C++,C++,cpp,Memory Limit Exceeded,20000,644828,823,0/1
s586681662,p01275,u881100444,1416727318,C++,C++,cpp,Memory Limit Exceeded,20000,651092,715,0/1
s860137513,p01275,u881100444,1416728122,C++,C++,cpp,Memory Limit Exceeded,20000,675352,733,0/1
s863112439,p01275,u881100444,1416728520,C++,C++,cpp,Memory Limit Exceeded,20000,985140,711,0/1
s333424260,p01275,u881100444,1416816011,C++,C++,cpp,Accepted,50,2648,701,1/1
