submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s330621524,p03051,u879825513,1601141474,C++,C++ (GCC 9.2.1),cpp,Accepted,70,23928,9579,
s538740977,p03051,u879825513,1601141151,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,65,23896,9564,
s394768955,p03051,u879825513,1601140897,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,73,23948,9492,
s470604187,p03051,u879825513,1601138288,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,71,23992,9411,
s392514175,p03051,u552678933,1601137695,C++,C++ (GCC 9.2.1),cpp,Accepted,78,31700,1019,
s174112111,p03051,u762214354,1601135426,C++,C++ (GCC 9.2.1),cpp,Accepted,155,32100,757,
s930930910,p03051,u762214354,1601135060,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,154,27824,753,
s848239503,p03051,u648316846,1601132554,C++,C++ (GCC 9.2.1),cpp,Accepted,167,63516,862,
s353532557,p03051,u648316846,1601132477,C++,C++ (GCC 9.2.1),cpp,Accepted,172,63488,1017,
s676511913,p03051,u648316846,1601131897,C++,C++ (GCC 9.2.1),cpp,Time Limit Exceeded,2207,44064,802,
s499943784,p03051,u577059859,1601131654,C++,C++ (GCC 9.2.1),cpp,Accepted,86,32124,1694,
s343745633,p03051,u690281951,1601131058,C++,C++ (GCC 9.2.1),cpp,Accepted,206,51968,1667,
s211475847,p03051,u979500307,1601130498,C++,C++ (GCC 9.2.1),cpp,Accepted,265,251044,984,
s160068282,p03051,u979500307,1601130459,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,278,251028,980,
s273182961,p03051,u577059859,1601129789,C++,C++ (GCC 9.2.1),cpp,Time Limit Exceeded,2208,52588,2516,
s055736818,p03051,u052435908,1601128585,C++,C++ (GCC 9.2.1),cpp,Accepted,68,32040,1167,
s662990371,p03051,u684791042,1601127824,C++,C++ (GCC 9.2.1),cpp,Accepted,159,44312,2719,
s228130346,p03051,u026342954,1601127092,C++,C++ (GCC 9.2.1),cpp,Accepted,107,41192,1507,
s879760130,p03051,u026342954,1601126468,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,116,45412,1503,
s651463761,p03051,u177525366,1601126028,C++,C++ (GCC 9.2.1),cpp,Accepted,80,18012,714,
s941063238,p03051,u774417629,1600347112,C++,C++ (GCC 9.2.1),cpp,Accepted,174,67788,2064,
s631983305,p03051,u774417629,1600346172,C++,C++ (GCC 9.2.1),cpp,Time Limit Exceeded,2208,65940,2407,
s513715451,p03051,u774417629,1600345660,C++,C++ (GCC 9.2.1),cpp,Time Limit Exceeded,2208,67700,2212,
s863485421,p03051,u774417629,1600345578,C++,C++ (GCC 9.2.1),cpp,Runtime Error,147,34852,2246,
s937634767,p03051,u774417629,1600345444,C++,C++ (GCC 9.2.1),cpp,Runtime Error,149,34724,2169,
s413204064,p03051,u774417629,1600345369,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,67,32664,2182,
s088350597,p03051,u774417629,1600345297,C++,C++ (GCC 9.2.1),cpp,Runtime Error,147,34788,2161,
s654510095,p03051,u774417629,1600344932,C++,C++ (GCC 9.2.1),cpp,Runtime Error,147,34692,2155,
s166036902,p03051,u732412551,1600135765,Rust,Rust (1.42.0),rs,Accepted,76,32228,20972,
s146259768,p03051,u379822620,1599530258,C++,C++ (GCC 9.2.1),cpp,Accepted,157,26040,5531,
s190649595,p03051,u379822620,1599529435,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,158,26004,5483,
s810045401,p03051,u732412551,1599518726,Rust,Rust (1.42.0),rs,Accepted,90,36148,22381,
s857436498,p03051,u424374375,1599381553,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,126,13236,1604,
s880312301,p03051,u424374375,1599381478,C++,C++ (GCC 9.2.1),cpp,Runtime Error,120,13276,1595,
s143266410,p03051,u395928178,1599297773,C++,C++ (GCC 9.2.1),cpp,Accepted,315,37188,6024,
s528023521,p03051,u391351403,1599248372,C++,C++ (Clang 10.0.0),cpp,Wrong Answer,2209,89324,5178,
s975087477,p03051,u391351403,1599248299,C++,C++ (Clang 10.0.0),cpp,Wrong Answer,408,89172,5179,
s324326840,p03051,u391351403,1599248186,C++,C++ (Clang 10.0.0),cpp,Wrong Answer,399,89172,5184,
s782370870,p03051,u450832845,1599004926,C++,C++ (GCC 9.2.1),cpp,Accepted,244,76648,6528,
s404884160,p03051,u391351403,1598949116,C++,C++ (Clang 10.0.0),cpp,Wrong Answer,423,85308,4231,
s060386457,p03051,u391351403,1598943705,C++,C++ (Clang 10.0.0),cpp,Wrong Answer,476,85288,4163,
s514075529,p03051,u391351403,1598943279,C++,C++ (Clang 10.0.0),cpp,Wrong Answer,425,85244,4128,
s985656520,p03051,u391351403,1598943252,C++,C++ (Clang 10.0.0),cpp,Compile Error,,,4126,
s173417393,p03051,u869790980,1598652517,Python,PyPy2 (7.3.0),py,Runtime Error,2258,929776,377,
s273192026,p03051,u869790980,1598652051,Python,PyPy2 (7.3.0),py,Time Limit Exceeded,2214,222904,471,
s947241159,p03051,u450922311,1597727321,C++,C++ (GCC 9.2.1),cpp,Accepted,315,54100,14160,
s512903065,p03051,u450922311,1597725349,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,308,54080,13692,
s075259138,p03051,u179970156,1597675695,C++,C++ (GCC 9.2.1),cpp,Accepted,170,68460,2931,
s807719963,p03051,u179970156,1597675659,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,156,68516,2965,
s580607387,p03051,u293523151,1597205858,C++,C++ (Clang 10.0.0),cpp,Accepted,294,19100,1594,
s968794388,p03051,u293523151,1597205469,C++,C++ (Clang 10.0.0),cpp,Time Limit Exceeded,2205,9040,1330,
s061298502,p03051,u693027786,1596799088,C++,C++ (GCC 9.2.1),cpp,Runtime Error,491,61284,6064,
s383347274,p03051,u350388631,1596509807,C++,C++ (GCC 9.2.1),cpp,Accepted,975,111000,8161,
s269283362,p03051,u350388631,1596507898,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,1022,111092,8144,
s902388165,p03051,u350388631,1596507643,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,969,111136,7937,
s556617783,p03051,u350388631,1596500689,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,443,39100,5318,
s932288764,p03051,u350388631,1596500013,C++,C++ (GCC 9.2.1),cpp,Runtime Error,382,35424,4880,
s754392220,p03051,u844213925,1596253734,C++,C++ (GCC 9.2.1),cpp,Accepted,169,59600,4057,
s972003455,p03051,u701929021,1596151114,C++,C++ (GCC 9.2.1),cpp,Accepted,212,72024,2992,
s973464658,p03051,u701929021,1596150861,C++,C++ (GCC 9.2.1),cpp,Runtime Error,212,71964,3527,
s060395895,p03051,u701929021,1596150832,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,175,71936,3497,
s711559117,p03051,u701929021,1596150599,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,188,69152,3487,
s204716280,p03051,u269963329,1596073743,C++,C++ (GCC 9.2.1),cpp,Accepted,131,21700,2880,
s207001837,p03051,u269963329,1596073699,C++,C++ (GCC 9.2.1),cpp,Accepted,128,21716,2892,
s750982589,p03051,u269963329,1596073166,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,140,38108,3219,
s141828294,p03051,u269963329,1596073021,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,132,21736,3219,
s391670915,p03051,u701929021,1596068665,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,149,69172,4389,
s196909910,p03051,u701929021,1596068641,C++,C++ (GCC 9.2.1),cpp,Compile Error,,,4391,
s291246917,p03051,u701929021,1596068312,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,8,3596,4343,
s058436020,p03051,u242679311,1595978159,C++,C++ (GCC 9.2.1),cpp,Accepted,140,31804,3390,
s367723049,p03051,u062292856,1595688131,C++,C++ (Clang 10.0.0),cpp,Accepted,307,39452,1021,
s394585227,p03051,u062292856,1595688038,C++,C++ (Clang 10.0.0),cpp,Wrong Answer,295,31244,1008,
s614715039,p03051,u062292856,1595687975,C++,C++ (Clang 10.0.0),cpp,Wrong Answer,280,17244,921,
s422776713,p03051,u247904511,1595571214,C++,C++ (GCC 9.2.1),cpp,Accepted,64,23692,3744,
s832833423,p03051,u247904511,1595571119,C++,C++ (GCC 9.2.1),cpp,Accepted,1442,23648,3797,
s212583708,p03051,u118797367,1595306287,C++,C++ (GCC 9.2.1),cpp,Accepted,141,39436,1117,
s757316293,p03051,u751730221,1595263777,C++,C++ (GCC 9.2.1),cpp,Accepted,410,52236,1748,
s266264561,p03051,u977365687,1595262765,C++,C++ (GCC 9.2.1),cpp,Accepted,108,40360,1165,
s178255248,p03051,u937608388,1595211420,C++,C++ (GCC 9.2.1),cpp,Accepted,96,42480,927,
