submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s065678006,p02606,u522200796,1600897189,C++,C++ (GCC 9.2.1),cpp,Accepted,6,3592,139,
s521482627,p02606,u018679195,1600891539,C++,C++ (Clang 10.0.0),cpp,Accepted,13,3192,214,
s452600333,p02606,u863370423,1600890920,Python,Python (3.8.2),py,Runtime Error,20,9120,178,
s987811335,p02606,u018679195,1600850172,Python,Python (3.8.2),py,Accepted,29,9060,141,
s734629922,p02606,u353919145,1600834802,C++,C++ (GCC 9.2.1),cpp,Accepted,7,3612,241,
s954012752,p02606,u014139588,1600828215,Python,Python (3.8.2),py,Accepted,26,9112,129,
s145151735,p02606,u018679195,1600826393,Python,Python (3.8.2),py,Accepted,24,9168,144,
s852191985,p02606,u287485254,1600813340,C++,C++ (GCC 9.2.1),cpp,Accepted,4,1676,252,
s696761045,p02606,u790949059,1600811767,C++,C++ (GCC 9.2.1),cpp,Accepted,6,3556,1345,
s268694448,p02606,u502180155,1600796708,C++,C++ (Clang 10.0.0),cpp,Accepted,9,3192,302,
s138999512,p02606,u089230684,1600786422,C++,C++ (GCC 9.2.1),cpp,Accepted,5,3592,166,
s189517841,p02606,u863370423,1600785625,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,8,3596,189,
s414793547,p02606,u228295160,1600734626,C++,C++ (GCC 9.2.1),cpp,Accepted,6,3680,4460,
s493756809,p02606,u228295160,1600734609,C++,C++ (GCC 9.2.1),cpp,Compile Error,,,4454,
s936968072,p02606,u719790500,1600729237,C++,C++ (GCC 9.2.1),cpp,Accepted,10,3624,479,
s573074014,p02606,u719790500,1600729218,Python,Python (3.8.2),py,Runtime Error,27,8948,479,
s354037514,p02606,u952130512,1600707103,C++,C++ (GCC 9.2.1),cpp,Accepted,7,3800,9837,
s515927679,p02606,u395356190,1600653108,C++,C++ (GCC 9.2.1),cpp,Accepted,7,3656,1599,
s534889532,p02606,u948524308,1600640040,Python,Python (3.8.2),py,Accepted,30,8996,60,
s496883103,p02606,u948524308,1600639847,Python,Python (3.8.2),py,Accepted,31,9072,103,
s995717407,p02606,u711409221,1600580998,C++,C++ (GCC 9.2.1),cpp,Accepted,8,3624,285,
s107546983,p02606,u890783488,1600571063,C++,C++ (GCC 9.2.1),cpp,Accepted,7,3624,2507,
s090039259,p02606,u254051552,1600542696,C++,C++ (GCC 9.2.1),cpp,Accepted,14,3648,16610,
s954079026,p02606,u003209874,1600535559,C++,C++ (GCC 9.2.1),cpp,Accepted,7,3624,428,
s934735539,p02606,u165612156,1600506381,Python,PyPy3 (7.3.0),py,Accepted,73,64048,5088,
s527033322,p02606,u791317953,1600467911,Java,Java (OpenJDK 11.0.6),java,Accepted,115,35632,455,
s986416895,p02606,u524945612,1600440041,Python,Python (3.8.2),py,Accepted,24,9056,144,
s542723625,p02606,u195912432,1600400830,PHP,PHP (7.4.4),php,Accepted,27,16224,132,
s023905357,p02606,u818967913,1600364307,C,C (Clang 10.0.0),c,Wrong Answer,6,2156,230,
s529855549,p02606,u818967913,1600364266,C,C (Clang 10.0.0),c,Wrong Answer,5,2148,225,
s444722108,p02606,u897853321,1600361733,Java,Java (OpenJDK 11.0.6),java,Accepted,116,35604,348,
s957263273,p02606,u244154070,1600359650,C++,C++ (GCC 9.2.1),cpp,Accepted,6,3548,244,
s051483507,p02606,u848097937,1600358707,Python,Python (3.8.2),py,Accepted,26,8956,136,
s374715508,p02606,u848097937,1600358642,Python,Python (3.8.2),py,Runtime Error,24,9472,603,
