submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s367592607,p01522,u540218629,1431159483,JavaScript,JavaScript,js,Wrong Answer,20,7644,713,0/39
s180562341,p01522,u540218629,1431160066,JavaScript,JavaScript,js,Wrong Answer,20,7644,727,2/39
s387531651,p01522,u540218629,1431160727,JavaScript,JavaScript,js,Accepted,40,9940,794,39/39
s991343982,p01522,u224248829,1489242009,C#,C#,cs,Runtime Error,20,9272,2250,6/39
s989864397,p01522,u224248829,1489242272,C#,C#,cs,Accepted,20,9296,2255,39/39
s789067371,p01522,u682603602,1507776336,C#,C#,cs,Compile Error,0,0,1102,0/39
s096154623,p01522,u682603602,1507776391,C#,C#,cs,Accepted,30,10168,1066,39/39
s631627810,p01522,u018134297,1568369708,Scala,Scala,scala,Accepted,320,52304,6894,39/39
s308212494,p01522,u722076734,1446203181,Java,JAVA,java,Accepted,120,32436,906,39/39
s202722049,p01522,u759934006,1485718319,Java,JAVA,java,Accepted,60,24676,1153,39/39
s708425159,p01522,u473115569,1527345303,Java,JAVA,java,WA: Presentation Error,60,26048,797,0/39
s586023033,p01522,u473115569,1527345325,Java,JAVA,java,Accepted,120,33320,799,39/39
s485894228,p01522,u413996626,1343225173,Java,JAVA,java,Accepted,130,12000,570,39/39
s652791511,p01522,u399118522,1343288791,Java,JAVA,java,Accepted,150,12000,906,39/39
s269272110,p01522,u663419588,1343377420,Java,JAVA,java,Accepted,60,9800,1647,39/39
s817730366,p01522,u907626292,1347695240,Java,JAVA,java,Accepted,130,12000,1282,39/39
s121431052,p01522,u197786702,1353490954,Java,JAVA,java,Accepted,130,12000,1411,39/39
s363010869,p01522,u599539865,1353511180,Java,JAVA,java,Accepted,150,12000,989,39/39
s510374347,p01522,u760351030,1361866426,Java,JAVA,java,Accepted,160,28540,1300,39/39
s946407677,p01522,u660879425,1363516333,Java,JAVA,java,Accepted,140,24520,1084,39/39
s116781691,p01522,u435518193,1363892718,Java,JAVA,java,Accepted,130,24320,700,39/39
s914251816,p01522,u580216947,1365626634,Java,JAVA,java,Runtime Error,50,17248,1313,6/39
s844796168,p01522,u580216947,1365626849,Java,JAVA,java,Runtime Error,50,17196,1332,6/39
s766866543,p01522,u580216947,1365627672,Java,JAVA,java,Runtime Error,50,17348,1338,6/39
s359908583,p01522,u580216947,1365629027,Java,JAVA,java,Accepted,150,25412,1347,39/39
s109857048,p01522,u014050391,1372839561,Java,JAVA,java,Wrong Answer,80,20836,2163,15/39
s345828464,p01522,u014050391,1372841062,Java,JAVA,java,Accepted,130,24516,2162,39/39
s645823273,p01522,u605441342,1373448879,Java,JAVA,java,Wrong Answer,50,17184,867,6/39
s983802153,p01522,u605441342,1373449027,Java,JAVA,java,Accepted,400,23136,814,39/39
s666243802,p01522,u226079266,1373452041,Java,JAVA,java,Accepted,140,24356,1196,39/39
s366487125,p01522,u026004148,1373468834,Java,JAVA,java,Accepted,130,24304,654,39/39
s069438523,p01522,u648926140,1415148044,C,C,c,Wrong Answer,0,624,925,6/39
s054894021,p01522,u648926140,1415148233,C,C,c,Accepted,0,624,959,39/39
s726537611,p01522,u363039534,1431826811,C,C,c,Wrong Answer,0,600,662,6/39
s986731688,p01522,u363039534,1431827657,C,C,c,Accepted,0,600,664,39/39
s469907011,p01522,u122964852,1440594001,C,C,c,Wrong Answer,0,680,875,0/39
s095252541,p01522,u122964852,1440594099,C,C,c,Wrong Answer,0,688,871,10/39
s481582971,p01522,u122964852,1440594379,C,C,c,Runtime Error,0,688,871,10/39
s726509940,p01522,u122964852,1440594444,C,C,c,Runtime Error,0,684,871,10/39
s106628813,p01522,u122964852,1440594611,C,C,c,Runtime Error,0,524,875,0/39
s405579805,p01522,u122964852,1440594708,C,C,c,Wrong Answer,0,656,871,26/39
s113042838,p01522,u122964852,1440594980,C,C,c,Accepted,0,672,871,39/39
s070392551,p01522,u731027244,1444869694,C,C,c,Accepted,0,600,352,39/39
s394690896,p01522,u221679506,1481710528,C,C,c,Wrong Answer,0,604,569,6/39
s338855458,p01522,u221679506,1481710735,C,C,c,Accepted,0,604,573,39/39
s017132659,p01522,u505651850,1481726048,C,C,c,Accepted,0,600,419,39/39
s810344884,p01522,u847467233,1506417780,C,C,c,Accepted,0,1848,790,39/39
s342314232,p01522,u543521645,1346761911,C,C,c,Accepted,0,616,617,39/39
s128357385,p01522,u703949805,1349115820,C,C,c,Accepted,0,600,548,39/39
s494830866,p01522,u708993917,1353222211,C,C,c,Wrong Answer,0,596,738,2/39
s127633491,p01522,u708993917,1353223021,C,C,c,Accepted,0,600,839,39/39
s605470273,p01522,u479246559,1395494476,C,C,c,Runtime Error,0,596,164,0/39
s687645724,p01522,u479246559,1395494510,C,C,c,Accepted,0,600,167,39/39
s585890070,p01522,u049242937,1542175856,Haskell,Haskell,hs,Accepted,0,4756,552,39/39
s860003911,p01522,u924665348,1531988775,C++,C++11,cpp,Accepted,0,3112,597,39/39
s104756767,p01522,u988213374,1556013481,C++,C++,cpp,Accepted,0,3116,492,39/39
s441685254,p01522,u589408547,1403940825,C++,C++11,cpp,Accepted,0,1192,1245,39/39
s979741650,p01522,u589408547,1403941068,C++,C++11,cpp,Accepted,0,1204,1173,39/39
s281043821,p01522,u676399799,1404451031,C++,C++,cpp,Accepted,0,1048,493,39/39
s485374717,p01522,u278606251,1404820646,C++,C++,cpp,Wrong Answer,0,1216,812,6/39
s494984919,p01522,u103856198,1404820856,C++,C++,cpp,Accepted,0,1192,608,39/39
s828247596,p01522,u278606251,1404821266,C++,C++,cpp,Wrong Answer,0,1172,714,6/39
s901105002,p01522,u645818618,1404821323,C++,C++,cpp,Accepted,0,1184,792,39/39
s706802740,p01522,u214600613,1412916988,C++,C++,cpp,Accepted,0,1312,736,39/39
s921472381,p01522,u032763525,1413436650,C++,C++,cpp,Accepted,0,1192,646,39/39
s528215784,p01522,u334031393,1415196552,C++,C++,cpp,Accepted,0,1032,657,39/39
s943826668,p01522,u682037079,1415695925,C++,C++,cpp,Accepted,0,1172,1113,39/39
s121927374,p01522,u118157225,1417599857,C++,C++,cpp,Accepted,0,1220,858,39/39
s137245047,p01522,u490032117,1417982270,C++,C++11,cpp,Accepted,0,1208,1894,39/39
s680195725,p01522,u393475075,1419075418,C++,C++,cpp,Accepted,0,1228,714,39/39
s645001748,p01522,u611853667,1419354398,C++,C++,cpp,Accepted,0,1164,459,39/39
s756700551,p01522,u842986906,1425358133,C++,C++,cpp,Accepted,0,1248,1337,39/39
s952808516,p01522,u113716229,1425994276,C++,C++,cpp,Accepted,0,1220,2610,39/39
s257148282,p01522,u788273968,1426606025,C++,C++11,cpp,Accepted,0,1032,947,39/39
s687777430,p01522,u231562319,1426866162,C++,C++,cpp,Accepted,0,1196,609,39/39
s306490043,p01522,u313705878,1427465684,C++,C++11,cpp,Accepted,0,1220,1313,39/39
s987099816,p01522,u745328149,1429107739,C++,C++,cpp,Wrong Answer,0,1044,479,0/39
