submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s709642276,p03361,u018679195,1601364992,C++,C++ (GCC 9.2.1),cpp,Accepted,7,3684,1850,
s771136971,p03361,u363633589,1601345201,C,C (Clang 10.0.0),c,Accepted,4,2152,885,
s123973816,p03361,u746385710,1601334325,C,C (GCC 9.2.1),c,Accepted,5,1608,903,
s294418983,p03361,u848861682,1601309646,C++,C++ (GCC 9.2.1),cpp,Accepted,10,3632,1284,
s319711457,p03361,u863370423,1601284103,C++,C++ (GCC 9.2.1),cpp,Accepted,8,3616,538,
s437673628,p03361,u856005964,1601273553,C++,C++ (GCC 9.2.1),cpp,Accepted,8,3600,502,
s311005872,p03361,u591808161,1601266756,Python,PyPy3 (7.3.0),py,Accepted,89,69128,1524,
s336991534,p03361,u899084195,1601263492,C++,C++ (GCC 9.2.1),cpp,Accepted,8,3624,681,
s636726891,p03361,u403507179,1601260676,C++,C++ (GCC 9.2.1),cpp,Accepted,8,3628,704,
s014296157,p03361,u403507179,1601260535,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,6,3640,574,
s599739158,p03361,u403507179,1601260384,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,8,3604,613,
s069365702,p03361,u403507179,1601258927,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,8,3632,597,
s306607743,p03361,u403507179,1601258634,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,7,3596,610,
s490095626,p03361,u403507179,1601258599,C++,C++ (GCC 9.2.1),cpp,Compile Error,,,609,
s748301266,p03361,u403507179,1601258542,C++,C++ (GCC 9.2.1),cpp,Compile Error,,,608,
s795136772,p03361,u863740510,1601252927,C++,C++ (GCC 9.2.1),cpp,Accepted,8,3612,741,
s036308047,p03361,u726258156,1601248707,C++,C++ (GCC 9.2.1),cpp,Accepted,9,3640,1185,
s951388832,p03361,u829403090,1601247782,C++,C++ (GCC 9.2.1),cpp,Accepted,7,3576,459,
s779371240,p03361,u347397127,1601238510,Python,PyPy3 (7.3.0),py,Accepted,70,65632,331,
s626561151,p03361,u566317458,1601173891,C++,C++ (GCC 9.2.1),cpp,Accepted,8,3648,752,
s600078844,p03361,u566317458,1601173677,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,10,3664,746,
s997937618,p03361,u566317458,1601173496,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,9,3600,1424,
s084059428,p03361,u367958900,1601165249,C++,C++ (GCC 9.2.1),cpp,Accepted,8,3604,844,
s367925075,p03361,u247164875,1601145639,C++,C++ (GCC 9.2.1),cpp,Accepted,6,3648,983,
s011470603,p03361,u821251381,1601135705,Python,Python (3.8.2),py,Accepted,50,8992,427,
s864276577,p03361,u199441105,1601088635,C++,C++ (GCC 9.2.1),cpp,Accepted,8,3636,698,
s547261241,p03361,u048502675,1601074044,Rust,Rust (1.42.0),rs,Accepted,7,2200,672,
s124855123,p03361,u130651752,1601050860,C++,C++ (GCC 9.2.1),cpp,Accepted,8,3608,693,
s080495431,p03361,u771365068,1601047820,Rust,Rust (1.42.0),rs,Accepted,11,2176,966,
s426849203,p03361,u666550725,1601046435,Python,PyPy3 (7.3.0),py,Accepted,75,68252,409,
s110055589,p03361,u865383026,1601004957,Python,Python (3.8.2),py,Accepted,29,9040,357,
s296408743,p03361,u488526012,1600986400,Ruby,Ruby (2.7.1),rb,Accepted,63,14348,304,
s620794197,p03361,u074220993,1600984496,C++,C++ (GCC 9.2.1),cpp,Accepted,9,3596,992,
s526105419,p03361,u987039629,1600977266,C++,C++ (GCC 9.2.1),cpp,Accepted,8,3628,679,
s122929535,p03361,u556046719,1600972043,C++,C++ (GCC 9.2.1),cpp,Accepted,8,3636,862,
s022566668,p03361,u556046719,1600971873,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,7,3596,858,
s377964570,p03361,u386122581,1600969855,Rust,Rust (1.42.0),rs,Accepted,6,2124,1202,
s356884907,p03361,u265679940,1600969242,Ruby,Ruby (2.7.1),rb,Accepted,67,14308,465,
s768282913,p03361,u507456172,1600956122,Python,Python (3.8.2),py,Accepted,27,9252,645,
s096581309,p03361,u850290441,1600922611,Python,Python (3.8.2),py,Accepted,28,9156,703,
s174352623,p03361,u457950793,1600906353,C++,C++ (GCC 9.2.1),cpp,Accepted,7,3612,793,
s502612297,p03361,u174523836,1600883049,Python,Python (3.8.2),py,Accepted,32,9092,444,
s077512773,p03361,u714624983,1600844360,C++,C++ (GCC 9.2.1),cpp,Accepted,14,3576,865,
s867167154,p03361,u924828749,1600793800,Python,Python (3.8.2),py,Accepted,85,9336,1252,
s511284032,p03361,u418892821,1600782814,C++,C++ (GCC 9.2.1),cpp,Accepted,6,3612,842,
s639407321,p03361,u418892821,1600782515,C++,C++ (GCC 9.2.1),cpp,Accepted,8,3640,911,
s160103682,p03361,u043589043,1600779011,C++,C++ (GCC 9.2.1),cpp,Accepted,7,3636,1095,
s061805770,p03361,u048004795,1600751172,Python,Python (3.8.2),py,Accepted,29,9252,988,
s148060416,p03361,u299876072,1600749510,C++,C++ (GCC 9.2.1),cpp,Accepted,6,3676,2331,
s523763119,p03361,u211503916,1600709353,C++,C++ (GCC 9.2.1),cpp,Accepted,6,3624,786,
s336111983,p03361,u479513570,1600671487,Java,Java (OpenJDK 11.0.6),java,Accepted,119,36060,997,
s774480916,p03361,u858806530,1600658864,C,C (GCC 9.2.1),c,Accepted,7,1624,737,
s796370546,p03361,u492910842,1600657902,Python,PyPy3 (7.3.0),py,Accepted,73,64972,309,
s454023506,p03361,u492910842,1600657874,Python,PyPy3 (7.3.0),py,Runtime Error,82,74688,309,
s897013796,p03361,u644002104,1600656187,C++,C++ (GCC 9.2.1),cpp,Accepted,7,3620,547,
s800822003,p03361,u365156087,1600644175,Python,Python (3.8.2),py,Accepted,30,9152,465,
s591026096,p03361,u467463073,1600629598,Python,Python (3.8.2),py,Accepted,30,9252,531,
s775802229,p03361,u058106405,1600575768,C++,C++ (GCC 9.2.1),cpp,Accepted,7,3616,970,
s872234734,p03361,u333573372,1600562952,Java,Java (OpenJDK 11.0.6),java,Accepted,89,32576,3459,
s069341573,p03361,u671264502,1600543391,C#,C# (.NET Core 3.1.201),cs,Accepted,99,25844,67215,
s214736210,p03361,u840389344,1600537745,C++,C++ (GCC 9.2.1),cpp,Accepted,7,3660,845,
s541440009,p03361,u884476319,1600507970,C++,C++ (GCC 9.2.1),cpp,Accepted,8,3652,2541,
s544650588,p03361,u540762794,1600486500,Python,Python (3.8.2),py,Accepted,29,9136,560,
s844261461,p03361,u781262926,1600483467,Python,Python (3.8.2),py,Accepted,127,27340,1597,
s392683232,p03361,u628285938,1600438839,Python,Python (3.8.2),py,Accepted,28,9000,674,
s185796901,p03361,u453055089,1600395595,Python,PyPy3 (7.3.0),py,Accepted,67,65536,1625,
s828628821,p03361,u125180853,1600383105,C++,C++ (GCC 9.2.1),cpp,Accepted,8,3572,4233,
s699196080,p03361,u406971176,1600380128,C++,C++ (GCC 9.2.1),cpp,Accepted,8,3592,715,
s968160030,p03361,u060116081,1600379819,C++,C++ (GCC 9.2.1),cpp,Accepted,8,3584,1032,
s974266414,p03361,u406971176,1600379707,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,6,3628,695,
