submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s881339440,p02045,u204409482,1566742674,C#,C#,cs,Accepted,70,16252,1628,2/2
s681718377,p02045,u514597327,1562768599,Scala,Scala,scala,Accepted,300,47924,1434,2/2
s664760495,p02045,u543521645,1578061155,C,C,c,Accepted,0,2068,784,2/2
s255346389,p02045,u966150924,1574046156,C,C,c,Accepted,0,2144,938,2/2
s260450199,p02045,u847467233,1565227680,C,C,c,Accepted,0,2068,1637,2/2
s651043500,p02045,u814512967,1590296948,C++,C++14,cpp,Accepted,0,3128,817,2/2
s913624208,p02045,u402175343,1586582862,C++,C++14,cpp,Accepted,0,3056,1732,2/2
s217798209,p02045,u395654950,1586394544,C++,C++14,cpp,Accepted,0,3104,1786,2/2
s421385879,p02045,u800365268,1585315472,C++,C++14,cpp,Accepted,1880,3232,4781,2/2
s318508344,p02045,u988213374,1580214934,C++,C++14,cpp,Accepted,0,3088,853,2/2
s967759385,p02045,u814244675,1570477427,C++,C++14,cpp,Accepted,0,3132,1260,2/2
s738268535,p02045,u700120734,1564067167,C++,C++14,cpp,Accepted,330,3252,2046,2/2
s914785276,p02045,u697145890,1563560852,C++,C++,cpp,Accepted,0,3116,1829,2/2
s524534107,p02045,u781622789,1563021524,C++,C++14,cpp,Accepted,210,3272,1467,2/2
s310936838,p02045,u606639970,1562776767,C++,C++14,cpp,Accepted,0,3020,2130,2/2
s550363459,p02045,u868447400,1562650313,C++,C++14,cpp,Accepted,0,3048,376,2/2
s181428933,p02045,u479246559,1562591241,C++,C++,cpp,Accepted,0,3080,766,2/2
s757238817,p02045,u905313459,1562584752,C++,C++14,cpp,Accepted,0,3252,1626,2/2
s337133010,p02045,u835414158,1562584176,C++,C++11,cpp,Accepted,0,3172,1325,2/2
s172777971,p02045,u924665348,1562576976,C++,C++14,cpp,Accepted,420,3256,1480,2/2
s476698487,p02045,u247371045,1582120519,Ruby,Ruby,rb,Accepted,50,6884,629,2/2
