submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s204743941,p01317,u236679854,1577349990,Rust,Rust,rs,Accepted,670,5060,2138,1/1
s501945077,p01317,u512392725,1392712380,C#,C#,cs,Runtime Error,0,0,3634,0/1
s449189516,p01317,u512392725,1392712568,C#,C#,cs,Runtime Error,0,0,3628,0/1
s290933591,p01317,u512392725,1392712639,C#,C#,cs,Accepted,1570,8224,3615,1/1
s405468694,p01317,u211636833,1506392773,C#,C#,cs,Accepted,1450,11840,7466,1/1
s175870938,p01317,u482574623,1404399856,Java,JAVA,java,Accepted,860,62508,3751,1/1
s651349206,p01317,u026004148,1425318451,Java,JAVA,java,Memory Limit Exceeded,20000,1021468,4754,0/1
s285097986,p01317,u026004148,1425318510,Java,JAVA,java,Runtime Error,0,0,4836,0/1
s444296533,p01317,u026004148,1425318562,Java,JAVA,java,Memory Limit Exceeded,20000,765164,4840,0/1
s077201910,p01317,u026004148,1425389216,Java,JAVA,java,Runtime Error,0,0,3790,0/1
s121605978,p01317,u026004148,1425389348,Java,JAVA,java,Runtime Error,0,0,3758,0/1
s790253990,p01317,u026004148,1425389414,Java,JAVA,java,Wrong Answer,780,75580,3758,0/1
s585874332,p01317,u026004148,1425390244,Java,JAVA,java,Accepted,2630,83628,3918,1/1
s512243878,p01317,u592168283,1429002182,Java,JAVA,java,Wrong Answer,820,36384,4211,0/1
s709455874,p01317,u592168283,1429002480,Java,JAVA,java,Wrong Answer,810,36564,4216,0/1
s244871531,p01317,u213849509,1429410750,Java,JAVA,java,Accepted,1300,69780,1789,1/1
s390781324,p01317,u098665460,1435166537,Java,JAVA,java,Memory Limit Exceeded,20000,724440,2475,0/1
s263268360,p01317,u098665460,1435167307,Java,JAVA,java,Runtime Error,0,0,3139,0/1
s331745830,p01317,u098665460,1435167608,Java,JAVA,java,Accepted,1450,64132,3210,1/1
s832247032,p01317,u599539865,1436703780,Java,JAVA,java,Accepted,820,64880,1761,1/1
s373571445,p01317,u599539865,1436703879,Java,JAVA,java,Accepted,790,65608,1806,1/1
s205840752,p01317,u323357326,1460947556,Java,JAVA,java,Runtime Error,0,0,1907,0/1
s482689319,p01317,u323357326,1460947584,Java,JAVA,java,Runtime Error,0,0,1907,0/1
s093075310,p01317,u323357326,1460947946,Java,JAVA,java,Runtime Error,0,0,1920,0/1
s103646691,p01317,u323357326,1460948440,Java,JAVA,java,Wrong Answer,4120,81124,1956,0/1
s893381288,p01317,u323357326,1460949364,Java,JAVA,java,Accepted,4220,82952,1958,1/1
s732170388,p01317,u307310888,1473787552,Java,JAVA,java,Runtime Error,0,0,5639,0/1
s565818074,p01317,u307310888,1473787864,Java,JAVA,java,Accepted,1170,48796,5639,1/1
s512645998,p01317,u948800138,1497315267,Java,JAVA,java,Accepted,2380,83420,19974,1/1
s215189242,p01317,u814815126,1497616618,Java,JAVA,java,Accepted,1540,64732,9036,1/1
s601933056,p01317,u392875227,1510160638,Java,JAVA,java,Wrong Answer,960,40556,7825,0/1
s187913514,p01317,u392875227,1510161219,Java,JAVA,java,Wrong Answer,1330,46476,7862,0/1
s759833025,p01317,u392875227,1510163101,Java,JAVA,java,Accepted,1060,47364,7876,1/1
s353424430,p01317,u677561663,1512966776,Java,JAVA,java,Runtime Error,0,0,2916,0/1
s522866798,p01317,u677561663,1512966952,Java,JAVA,java,Wrong Answer,5610,88048,2919,0/1
s746779996,p01317,u677561663,1512967338,Java,JAVA,java,Wrong Answer,5180,87436,2973,0/1
s270350136,p01317,u677561663,1512967762,Java,JAVA,java,Accepted,7530,86604,3116,1/1
s863877078,p01317,u820556307,1524864937,Java,JAVA,java,Accepted,2190,82072,2285,1/1
s791380389,p01317,u820556307,1524904290,Java,JAVA,java,Accepted,2290,110096,4718,1/1
s562176671,p01317,u820556307,1528652210,Java,JAVA,java,Runtime Error,0,0,2476,0/1
s469793639,p01317,u820556307,1528652354,Java,JAVA,java,Wrong Answer,1430,68484,2480,0/1
s494144075,p01317,u820556307,1528652419,Java,JAVA,java,Wrong Answer,1450,68880,2481,0/1
s597750849,p01317,u820556307,1528652986,Java,JAVA,java,Accepted,1450,68952,2483,1/1
s263577235,p01317,u642549559,1277774268,Java,JAVA,java,Accepted,3600,15000,2000,
s810118131,p01317,u213247212,1297257778,Java,JAVA,java,Runtime Error,-10,12000,1820,
s026457333,p01317,u213247212,1297258056,Java,JAVA,java,Wrong Answer,3080,16000,1815,
s875901618,p01317,u213247212,1297258467,Java,JAVA,java,Runtime Error,-10,12000,1753,
s284594492,p01317,u213247212,1297259167,Java,JAVA,java,Accepted,3080,16000,1758,
s642269682,p01317,u863376467,1306787263,Java,JAVA,java,Time Limit Exceeded,20020,526000,2102,
s300899997,p01317,u863376467,1306787892,Java,JAVA,java,Time Limit Exceeded,19980,24000,2444,
s728756167,p01317,u863376467,1306789304,Java,JAVA,java,Accepted,4870,14000,3028,
s131416226,p01317,u660498157,1308898880,Java,JAVA,java,Runtime Error,0,12000,3094,
s403312961,p01317,u660498157,1308899070,Java,JAVA,java,Runtime Error,0,12000,2695,
s568066245,p01317,u413996626,1324588955,Java,JAVA,java,Time Limit Exceeded,19980,18000,1986,
s749262860,p01317,u413996626,1324589029,Java,JAVA,java,Time Limit Exceeded,19980,18000,2012,
s495724634,p01317,u660879425,1341162387,Java,JAVA,java,Wrong Answer,3310,16000,2058,0/1
s014342800,p01317,u660879425,1341162778,Java,JAVA,java,Accepted,3530,16000,2169,1/1
s740353954,p01317,u358879127,1343925295,Java,JAVA,java,Accepted,3210,16000,1553,1/1
s564230001,p01317,u413996626,1346419052,Java,JAVA,java,Wrong Answer,2690,14000,1408,0/1
s046768137,p01317,u413996626,1346419954,Java,JAVA,java,Wrong Answer,2700,14000,1408,0/1
s845196055,p01317,u413996626,1346420437,Java,JAVA,java,Accepted,2830,14000,1507,1/1
s591463931,p01317,u907626292,1348073139,Java,JAVA,java,Wrong Answer,3070,16000,1769,0/1
s086124535,p01317,u907626292,1348073894,Java,JAVA,java,Wrong Answer,3550,16000,1799,0/1
s046227606,p01317,u907626292,1348075273,Java,JAVA,java,Wrong Answer,4170,17000,1804,0/1
s909880906,p01317,u907626292,1348075866,Java,JAVA,java,Accepted,3210,16000,1851,1/1
s470467148,p01317,u197786702,1367678011,Java,JAVA,java,Runtime Error,0,0,2850,0/1
s426012466,p01317,u197786702,1367678244,Java,JAVA,java,Memory Limit Exceeded,20000,816720,2874,0/1
s839754849,p01317,u197786702,1367682160,Java,JAVA,java,Wrong Answer,1530,63464,2616,0/1
s521584687,p01317,u197786702,1367682223,Java,JAVA,java,Wrong Answer,1550,60344,2616,0/1
s192097294,p01317,u197786702,1367682371,Java,JAVA,java,Wrong Answer,1660,62860,2712,0/1
