submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s197486384,p03194,u850516963,1601427966,C++,C++ (GCC 9.2.1),cpp,Accepted,12,3632,3657,
s375088618,p03194,u825343780,1601118174,C++,C++ (GCC 9.2.1),cpp,Accepted,13,3980,978,
s266327366,p03194,u825343780,1601117555,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,9,3632,972,
s810520381,p03194,u825343780,1601116772,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,7,3636,808,
s737667083,p03194,u825343780,1601115916,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,8,3604,793,
s841534885,p03194,u825343780,1601114592,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,2205,3644,809,
s736675713,p03194,u825343780,1601112927,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,2205,3604,957,
s383742493,p03194,u825343780,1601112511,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,2224,472144,971,
s297972029,p03194,u825343780,1601112338,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,2215,327632,973,
s121507461,p03194,u395356190,1601000218,C++,C++ (GCC 9.2.1),cpp,Accepted,9,3628,1710,
s184753083,p03194,u123745130,1600843094,Python,Python (3.8.2),py,Time Limit Exceeded,2211,265092,119,
s086111622,p03194,u123745130,1600843055,Python,Python (3.8.2),py,Time Limit Exceeded,2215,264876,119,
s132228291,p03194,u123745130,1600842972,Python,Python (3.8.2),py,Wrong Answer,226,9416,117,
s374861322,p03194,u267718666,1600724884,Python,Python (3.8.2),py,Accepted,281,9128,442,
s909159271,p03194,u828593789,1600158537,C++,C++ (GCC 9.2.1),cpp,Accepted,20,3632,753,
s206317657,p03194,u828593789,1600158203,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,21,3644,670,
s025788791,p03194,u752907799,1600107393,Java,Java (OpenJDK 11.0.6),java,Accepted,104,32596,2773,
s184339402,p03194,u904217307,1600047669,Python,Python (3.8.2),py,Accepted,122,9464,455,
s527047695,p03194,u904217307,1599977872,Python,Python (3.8.2),py,Time Limit Exceeded,2206,9280,306,
s675791358,p03194,u904217307,1599977445,Python,Python (3.8.2),py,Time Limit Exceeded,2206,9308,281,
s513785332,p03194,u904217307,1599976320,Python,Python (3.8.2),py,Time Limit Exceeded,2206,18660,332,
s652834654,p03194,u904217307,1599975327,Python,Python (3.8.2),py,Time Limit Exceeded,2214,264848,226,
s402566707,p03194,u904217307,1599975218,Python,Python (3.8.2),py,Time Limit Exceeded,2212,264696,250,
s065427199,p03194,u913232477,1599849225,Rust,Rust (1.42.0),rs,Accepted,8,2184,688,
s849489579,p03194,u397384480,1599806306,Python,PyPy3 (7.3.0),py,Accepted,75,62388,719,
s099832555,p03194,u397384480,1599806222,Python,PyPy3 (7.3.0),py,Wrong Answer,75,63440,718,
s371143519,p03194,u859125915,1599804808,C++,C++ (GCC 9.2.1),cpp,Accepted,14,3552,1232,
s988472527,p03194,u397384480,1599804729,Python,PyPy3 (7.3.0),py,Wrong Answer,97,63240,705,
s168592393,p03194,u859125915,1599804621,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,11,3584,1150,
s109721552,p03194,u455371217,1599798001,C++,C++ (GCC 9.2.1),cpp,Accepted,22,4084,954,
s863386878,p03194,u455371217,1599797946,C++,C++ (GCC 9.2.1),cpp,Time Limit Exceeded,2205,4008,927,
s033773047,p03194,u455371217,1599797872,C++,C++ (GCC 9.2.1),cpp,Time Limit Exceeded,2205,4056,921,
s916815666,p03194,u455371217,1599797768,C++,C++ (GCC 9.2.1),cpp,Time Limit Exceeded,2205,4000,914,
s070914619,p03194,u745862183,1599775773,C++,C++ (GCC 9.2.1),cpp,Accepted,10,3628,542,
s889197775,p03194,u745862183,1599775699,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,9,3620,465,
s990208468,p03194,u745862183,1599775645,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,610,4096,496,
s665438659,p03194,u331081465,1599597670,C++,C++ (GCC 9.2.1),cpp,Accepted,23,4016,404,
s422277472,p03194,u331081465,1599596705,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,22,3996,381,
s774585239,p03194,u331081465,1599596130,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,8,4016,366,
s012290634,p03194,u295279251,1599430792,C++,C++ (GCC 9.2.1),cpp,Accepted,9,3628,713,
s827718243,p03194,u835523614,1599290805,C++,C++ (GCC 9.2.1),cpp,Accepted,9,3636,618,
s979725343,p03194,u222822036,1599256708,Java,Java (OpenJDK 11.0.6),java,Accepted,88,33160,4571,
s679260026,p03194,u774417629,1598721246,C++,C++ (GCC 9.2.1),cpp,Accepted,10,3668,622,
s738404388,p03194,u519339498,1598491738,Python,Python (3.8.2),py,Accepted,85,9112,534,
s047510822,p03194,u519339498,1598491363,Python,Python (3.8.2),py,Wrong Answer,87,9220,533,
s064028667,p03194,u519339498,1598491216,Python,Python (3.8.2),py,Wrong Answer,57,9184,608,
s341828544,p03194,u519339498,1598490905,Python,Python (3.8.2),py,Wrong Answer,60,9156,604,
s286863302,p03194,u519339498,1598490199,Python,Python (3.8.2),py,Time Limit Exceeded,2206,9456,411,
s134669899,p03194,u519339498,1598490129,Python,Python (3.8.2),py,Time Limit Exceeded,2205,9192,415,
s624779814,p03194,u225053756,1598480238,C++,C++ (GCC 9.2.1),cpp,Accepted,9,4096,3138,
