submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s501934120,p02757,u502772848,1600861693,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,51,4168,1169,
s354752698,p02757,u447351908,1600831494,C++,C++ (GCC 9.2.1),cpp,Accepted,20,3720,1110,
s815969879,p02757,u447351908,1600830663,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,17,3732,1113,
s506405018,p02757,u447351908,1600830354,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,16,3736,1270,
s973272796,p02757,u447351908,1600829994,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,19,3760,1242,
s983387297,p02757,u166378830,1600708386,C++,C++ (GCC 9.2.1),cpp,Accepted,59,7276,650,
s065869366,p02757,u166378830,1600708348,C++,C++ (GCC 9.2.1),cpp,Accepted,55,7316,650,
s388848673,p02757,u166378830,1600708228,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,45,7280,602,
s678439914,p02757,u696886537,1600676771,Python,PyPy3 (7.3.0),py,Accepted,138,85208,362,
s495354616,p02757,u696886537,1600676656,Python,PyPy3 (7.3.0),py,Wrong Answer,138,85268,250,
s459355164,p02757,u696886537,1600676516,Python,PyPy3 (7.3.0),py,Wrong Answer,148,75156,191,
s790518970,p02757,u700429268,1600639919,Java,Java (OpenJDK 1.8.0),java,Accepted,222,45084,5013,
s630721772,p02757,u700429268,1600639838,Java,Java (OpenJDK 1.8.0),java,Wrong Answer,221,45084,5014,
s210254311,p02757,u700429268,1600639664,Java,Java (OpenJDK 1.8.0),java,Wrong Answer,221,45084,5006,
s473320289,p02757,u700429268,1600638630,Java,Java (OpenJDK 1.8.0),java,Wrong Answer,219,45128,4714,
s931129035,p02757,u700429268,1600638205,Java,Java (OpenJDK 1.8.0),java,Wrong Answer,156,44548,4615,
s818999095,p02757,u700429268,1600630301,Java,Java (OpenJDK 1.8.0),java,Wrong Answer,222,45104,4680,
s430608057,p02757,u669551866,1600555927,C++,C++ (GCC 9.2.1),cpp,Accepted,16,5192,6244,
s027195370,p02757,u190507186,1600548854,Kotlin,Kotlin (1.3.71),kt,Accepted,277,57304,1594,
