submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s010923542,p00378,u981139449,1549274208,Rust,Rust,rs,Accepted,0,5104,527,26/26
s856868810,p00378,u929568713,1538726993,Rust,Rust,rs,Accepted,0,5036,2828,26/26
s190984918,p00378,u540218629,1537689526,JavaScript,JavaScript,js,Accepted,80,15400,257,26/26
s247692616,p00378,u368755238,1585474051,C#,C#,cs,Accepted,70,18296,1499,26/26
s222836869,p00378,u204409482,1564670184,C#,C#,cs,Accepted,70,18492,533,26/26
s660556231,p00378,u363036235,1561742259,C#,C#,cs,Accepted,70,17940,1613,26/26
s829566003,p00378,u427920570,1560299203,C#,C#,cs,Accepted,60,18048,1425,26/26
s045210394,p00378,u682603602,1539224704,C#,C#,cs,Accepted,50,15956,538,26/26
s199566671,p00378,u018134297,1545315773,Scala,Scala,scala,Wrong Answer,290,45076,6125,23/26
s380278499,p00378,u018134297,1545316131,Scala,Scala,scala,Wrong Answer,230,44916,6126,5/26
s224095545,p00378,u018134297,1545316508,Scala,Scala,scala,Wrong Answer,240,44952,6150,6/26
s838620418,p00378,u018134297,1545316543,Scala,Scala,scala,Accepted,250,44988,6149,26/26
s811148961,p00378,u514597327,1538463614,Scala,Scala,scala,Accepted,240,44544,577,26/26
s894698596,p00378,u930644970,1595174857,Java,JAVA,java,Accepted,80,26212,569,26/26
s419584516,p00378,u100054945,1561963633,Java,JAVA,java,Accepted,60,26316,709,26/26
s277372968,p00378,u507781558,1554725323,Java,JAVA,java,Accepted,40,24524,3853,26/26
s741147050,p00378,u069727578,1551798904,Java,JAVA,java,Accepted,70,24508,1538,26/26
s803111226,p00378,u497462803,1551784882,Java,JAVA,java,Accepted,70,26424,641,26/26
s364300779,p00378,u874152376,1548302125,Java,JAVA,java,Accepted,50,26304,853,26/26
s454295484,p00378,u435226340,1546850427,Java,JAVA,java,Accepted,60,26340,606,26/26
s307731101,p00378,u461653715,1544855732,Java,JAVA,java,Accepted,60,26108,552,26/26
s652878133,p00378,u759934006,1540038505,Java,JAVA,java,Accepted,40,24412,1032,26/26
s805587836,p00378,u613260047,1539589603,Java,JAVA,java,Accepted,60,26348,781,26/26
s821657528,p00378,u928520672,1538032114,Java,JAVA,java,Accepted,50,26364,1328,26/26
s767235304,p00378,u956519200,1538031921,Java,JAVA,java,Accepted,50,26364,1291,26/26
s331630035,p00378,u965058513,1537945809,Java,JAVA,java,Accepted,60,26292,485,26/26
s057779797,p00378,u847467233,1545472414,C,C,c,Wrong Answer,0,2104,371,5/26
s673750299,p00378,u847467233,1545472704,C,C,c,Accepted,0,2108,371,26/26
s271160951,p00378,u580977620,1556788423,C,C,c,Wrong Answer,0,2000,416,5/26
s550603297,p00378,u580977620,1556788746,C,C,c,Accepted,0,2052,458,26/26
