submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s749243449,p00816,u682603602,1595817154,C#,C#,cs,Accepted,40,16764,2479,1/1
s883801137,p00816,u363036235,1544204011,C#,C#,cs,Accepted,80,16412,3043,1/1
s228772949,p00816,u568152427,1423121119,Java,JAVA,java,Accepted,120,21616,1771,1/1
s376466080,p00816,u722076734,1432450673,Java,JAVA,java,Accepted,70,20476,1185,1/1
s113883389,p00816,u693762292,1432795456,Java,JAVA,java,Accepted,50,17564,3229,1/1
s055358269,p00816,u507118101,1469875135,Java,JAVA,java,Accepted,50,25232,2538,1/1
s001605668,p00816,u576153335,1471718463,Java,JAVA,java,Accepted,70,26576,1872,1/1
s247938218,p00816,u413996626,1319369161,Java,JAVA,java,Accepted,100,12000,1154,
s996871982,p00816,u676399799,1324386899,Java,JAVA,java,Accepted,90,0,841,
s162855409,p00816,u660879425,1347805437,Java,JAVA,java,Accepted,90,12000,2035,1/1
s533838860,p00816,u660879425,1347806045,Java,JAVA,java,Accepted,100,12000,1631,1/1
s775223050,p00816,u660879425,1347806330,Java,JAVA,java,WA: Presentation Error,100,12000,1581,0/1
s262145008,p00816,u660879425,1347806480,Java,JAVA,java,Wrong Answer,100,12000,1910,0/1
s373116152,p00816,u660879425,1347806571,Java,JAVA,java,Accepted,110,12000,1898,1/1
s789145043,p00816,u197786702,1361300530,Java,JAVA,java,Accepted,100,24588,1906,1/1
s090880735,p00816,u616613978,1366908460,Java,JAVA,java,Accepted,70,20332,1910,1/1
s746351550,p00816,u616613978,1366909260,Java,JAVA,java,Accepted,80,23316,1677,1/1
s418837705,p00816,u070729750,1372132448,Java,JAVA,java,Accepted,90,21056,1523,1/1
s800931720,p00816,u753862498,1374139244,Java,JAVA,java,Accepted,70,19968,1711,1/1
s796709514,p00816,u918572590,1376023713,Java,JAVA,java,Wrong Answer,70,18388,1511,0/1
s119527588,p00816,u918572590,1376023894,Java,JAVA,java,Accepted,70,20212,1511,1/1
s670679353,p00816,u104102582,1385970236,Java,JAVA,java,Accepted,90,21164,1175,1/1
s960454747,p00816,u599539865,1390022519,Java,JAVA,java,Accepted,70,19960,1351,1/1
s339357621,p00816,u482574623,1391310858,Java,JAVA,java,Wrong Answer,60,20472,1238,0/1
s931223311,p00816,u482574623,1391311862,Java,JAVA,java,Compile Error,60,0,1305,0/1
s272618268,p00816,u482574623,1391311904,Java,JAVA,java,Accepted,70,20328,1232,1/1
s686238234,p00816,u647134562,1421428358,C,C,c,Accepted,0,620,1065,1/1
s881522904,p00816,u708993917,1440669351,C,C,c,Accepted,0,640,1598,1/1
s734530791,p00816,u847467233,1508149352,C,C,c,Accepted,0,1800,908,1/1
s501866288,p00816,u363039534,1395909282,C,C,c,Runtime Error,0,604,708,0/1
s708180980,p00816,u363039534,1395909418,C,C,c,Accepted,0,616,708,1/1
s774752493,p00816,u363039534,1395909813,C,C,c,Accepted,0,616,572,1/1
s702373645,p00816,u934534598,1406037776,C++,C++11,cpp,Accepted,0,1224,1470,1/1
s972081392,p00816,u176230644,1406551008,C++,C++,cpp,Wrong Answer,0,1192,1044,0/1
