submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s704965631,p03434,u902786897,1601412555,C++,C++ (GCC 9.2.1),cpp,Accepted,8,3800,16619,
s496588281,p03434,u902786897,1601412440,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,8,3796,16606,
s139529936,p03434,u902786897,1601412345,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,10,3856,16606,
s625573420,p03434,u927841785,1601390542,C++,C++ (GCC 9.2.1),cpp,Accepted,9,3632,376,
s414732147,p03434,u642497435,1601382947,Rust,Rust (1.42.0),rs,Accepted,5,2132,340,
s910774303,p03434,u033982315,1601359770,Python,Python (3.8.2),py,Accepted,29,9124,264,
s039635142,p03434,u091870478,1601353045,C++,C++ (GCC 9.2.1),cpp,Accepted,9,3596,290,
s671358114,p03434,u987142879,1601351372,C++,C++ (GCC 9.2.1),cpp,Accepted,8,3592,404,
s225181716,p03434,u489691149,1601348317,Python,Python (3.8.2),py,Accepted,24,9112,188,
s592407183,p03434,u676464724,1601338791,Python,Python (3.8.2),py,Accepted,27,9064,249,
s080233942,p03434,u966810027,1601332989,Ruby,Ruby (2.7.1),rb,Accepted,61,14216,101,
s330530726,p03434,u393875383,1601325409,C++,C++ (GCC 9.2.1),cpp,Accepted,7,3644,321,
s331863108,p03434,u166057331,1601319495,Python,Python (3.8.2),py,Accepted,26,9064,147,
s962057742,p03434,u816631826,1601298493,C++,C++ (GCC 9.2.1),cpp,Accepted,8,3588,609,
s847342626,p03434,u019567454,1601260456,C#,C# (.NET Core 3.1.201),cs,Accepted,99,27880,796,
s145192899,p03434,u671264502,1601254134,C#,C# (.NET Core 3.1.201),cs,Accepted,88,25924,67541,
s753292017,p03434,u113835532,1601245967,Python,Python (3.8.2),py,Accepted,37,10200,396,
s968990688,p03434,u353919145,1601245258,C++,C++ (GCC 9.2.1),cpp,Accepted,8,3640,514,
s851158156,p03434,u152566588,1601237602,Python,Python (3.8.2),py,Accepted,25,9196,475,
s154008874,p03434,u093198037,1601221820,C++,C++ (GCC 9.2.1),cpp,Accepted,8,3632,397,
s225793546,p03434,u093198037,1601221621,C++,C++ (GCC 9.2.1),cpp,Runtime Error,126,3596,296,
s002347851,p03434,u093198037,1601221500,C++,C++ (GCC 9.2.1),cpp,Runtime Error,115,3616,294,
s481503634,p03434,u172147273,1601218634,Python,Python (3.8.2),py,Accepted,27,9032,163,
s926113303,p03434,u497160855,1601213657,C++,C++ (GCC 9.2.1),cpp,Accepted,7,3616,389,
s635636305,p03434,u317148714,1601212384,C++,C++ (GCC 9.2.1),cpp,Accepted,7,3596,331,
s034195570,p03434,u748469692,1601186214,C++,C++ (GCC 9.2.1),cpp,Accepted,8,3652,1158,
s017677241,p03434,u492244370,1601180054,C++,C++ (GCC 9.2.1),cpp,Accepted,8,3540,453,
s926833901,p03434,u786708902,1601172565,C++,C++ (GCC 9.2.1),cpp,Accepted,8,3644,2170,
s667856367,p03434,u786708902,1601172530,C++,C++ (GCC 9.2.1),cpp,Accepted,6,3620,2170,
s600006286,p03434,u389162433,1601164566,C++,C++ (GCC 9.2.1),cpp,Accepted,7,3648,433,
s572194258,p03434,u135749130,1601162481,C++,C++ (GCC 9.2.1),cpp,Accepted,7,3592,368,
s149500017,p03434,u589734885,1601111441,Python,Python (3.8.2),py,Accepted,23,9164,405,
s263840440,p03434,u868497027,1601103047,C++,C++ (GCC 9.2.1),cpp,Accepted,8,3576,578,
s363837694,p03434,u884074699,1601099546,C++,C++ (GCC 9.2.1),cpp,Accepted,7,3628,401,
s011313769,p03434,u440899334,1601098346,JavaScript,JavaScript (Node.js 12.16.1),js,Runtime Error,60,29928,920,
s446398120,p03434,u440899334,1601098318,Java,Java (OpenJDK 11.0.6),java,Compile Error,,,920,
