submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s001834173,p00088,u540218629,1428156083,JavaScript,JavaScript,js,Wrong Answer,40,10632,1563,0/1
s360180231,p00088,u540218629,1428157303,JavaScript,JavaScript,js,Accepted,30,10628,1568,1/1
s666497552,p00088,u723736789,1424584303,C#,C#,cs,Compile Error,50,0,1864,0/1
s653645959,p00088,u723736789,1424584327,C#,C#,cs,Runtime Error,0,0,1841,0/1
s004153171,p00088,u723736789,1424584398,C#,C#,cs,Runtime Error,0,0,1869,0/1
s997333178,p00088,u723736789,1424585090,C#,C#,cs,Runtime Error,0,0,1934,0/1
s325468339,p00088,u723736789,1424585322,C#,C#,cs,Time Limit Exceeded,20000,6996,2004,0/1
s216731798,p00088,u723736789,1424585370,C#,C#,cs,Time Limit Exceeded,20000,15160,2006,0/1
s041589199,p00088,u723736789,1424585437,C#,C#,cs,Time Limit Exceeded,20000,7012,2013,0/1
s132108207,p00088,u723736789,1424586683,C#,C#,cs,Wrong Answer,110,6772,1936,0/1
s780953076,p00088,u844907268,1461119151,C#,C#,cs,Accepted,30,9984,2236,1/1
s308825247,p00088,u701413552,1471333700,C#,C#,cs,Wrong Answer,20,10060,2267,0/1
s431497054,p00088,u701413552,1471334259,C#,C#,cs,Wrong Answer,20,9704,2343,0/1
s063674393,p00088,u701413552,1471334519,C#,C#,cs,Wrong Answer,20,9920,2405,0/1
s553041466,p00088,u701413552,1471335596,C#,C#,cs,Wrong Answer,20,9744,2385,0/1
s150948339,p00088,u701413552,1471336446,C#,C#,cs,Accepted,20,9640,2363,1/1
s140729278,p00088,u235485197,1494672679,C#,C#,cs,Runtime Error,0,0,1678,0/1
s410342462,p00088,u235485197,1494672915,C#,C#,cs,Runtime Error,0,0,1694,0/1
s294168371,p00088,u235485197,1494673287,C#,C#,cs,Runtime Error,0,0,1722,0/1
s361198857,p00088,u235485197,1494673402,C#,C#,cs,Runtime Error,0,0,1723,0/1
s597857836,p00088,u235485197,1494673454,C#,C#,cs,Accepted,30,10040,1695,1/1
s398632641,p00088,u610818717,1504065361,C#,C#,cs,Accepted,30,9976,2425,1/1
s293927191,p00088,u808429775,1513240917,C#,C#,cs,Wrong Answer,10,9124,2857,0/1
s702121818,p00088,u808429775,1513241789,C#,C#,cs,Accepted,10,9072,2901,1/1
s729628612,p00088,u813384600,1361627079,C#,C#,cs,Compile Error,160,0,2144,0/1
s321052621,p00088,u813384600,1361627099,C#,C#,cs,Wrong Answer,30,6060,2106,0/1
s494649811,p00088,u813384600,1361676042,C#,C#,cs,Accepted,30,6052,2139,1/1
s255505507,p00088,u403446452,1366957934,C#,C#,cs,Compile Error,40,0,2173,0/1
s309685133,p00088,u403446452,1366958015,C#,C#,cs,Wrong Answer,40,6788,2142,0/1
s687262764,p00088,u403446452,1366958082,C#,C#,cs,Wrong Answer,50,6776,2142,0/1
s125970124,p00088,u403446452,1366958520,C#,C#,cs,Wrong Answer,40,6784,2134,0/1
s249564160,p00088,u403446452,1366959240,C#,C#,cs,Accepted,30,6048,2153,1/1
s792005112,p00088,u471278181,1371439882,C#,C#,cs,Wrong Answer,70,7068,3689,0/1
s925260064,p00088,u471278181,1371440514,C#,C#,cs,Accepted,50,6688,3670,1/1
s750328051,p00088,u471278181,1371440715,C#,C#,cs,Accepted,50,6760,3657,1/1
s399374237,p00088,u682603602,1593909352,C#,C#,cs,Accepted,60,19984,2085,1/1
s394123895,p00088,u404054163,1563849403,C#,C#,cs,Accepted,60,20512,2167,1/1
s272841812,p00088,u363036235,1546795887,C#,C#,cs,Accepted,70,22168,2905,1/1
s244387242,p00088,u523886269,1408679365,PHP,PHP,php,Runtime Error,0,0,1633,0/1
s883640794,p00088,u523886269,1408679427,PHP,PHP,php,Wrong Answer,10,6640,1643,0/1
s765279315,p00088,u523886269,1408851793,PHP,PHP,php,Wrong Answer,10,6668,1682,0/1
s406268713,p00088,u133486819,1423291930,PHP,PHP,php,Wrong Answer,0,6636,717,0/1
s105700131,p00088,u133486819,1423292320,PHP,PHP,php,Wrong Answer,0,6640,722,0/1
s021985236,p00088,u133486819,1423292592,PHP,PHP,php,Wrong Answer,30,6688,801,0/1
s263964405,p00088,u133486819,1423293170,PHP,PHP,php,Wrong Answer,30,6688,801,0/1
s179355521,p00088,u133486819,1423294574,PHP,PHP,php,Wrong Answer,20,6688,1163,0/1
s435626012,p00088,u133486819,1423294932,PHP,PHP,php,Wrong Answer,20,6664,1726,0/1
s897345575,p00088,u133486819,1423295020,PHP,PHP,php,Wrong Answer,20,6660,1744,0/1
s532353488,p00088,u133486819,1423295107,PHP,PHP,php,Wrong Answer,20,6672,1814,0/1
s343730685,p00088,u133486819,1423923110,PHP,PHP,php,Wrong Answer,30,6644,1764,0/1
s034221305,p00088,u131592835,1404970985,Java,JAVA,java,Wrong Answer,230,67076,1600,0/1
s687641320,p00088,u131592835,1404972205,Java,JAVA,java,Wrong Answer,230,67116,1613,0/1
s076515286,p00088,u131592835,1404972829,Java,JAVA,java,Accepted,240,66968,1640,1/1
s645980858,p00088,u759934006,1408795566,Java,JAVA,java,Wrong Answer,60,18188,2416,0/1
s867119398,p00088,u759934006,1408795763,Java,JAVA,java,Wrong Answer,60,20004,2413,0/1
s102753154,p00088,u759934006,1408796069,Java,JAVA,java,Runtime Error,0,0,2401,0/1
s356498887,p00088,u759934006,1408796237,Java,JAVA,java,Wrong Answer,60,20012,2440,0/1
s462040185,p00088,u759934006,1408796349,Java,JAVA,java,Wrong Answer,50,18204,2407,0/1
s384796714,p00088,u759934006,1408796441,Java,JAVA,java,Runtime Error,0,0,2403,0/1
s995772646,p00088,u759934006,1408796642,Java,JAVA,java,Wrong Answer,60,20024,2417,0/1
s120806857,p00088,u759934006,1408801095,Java,JAVA,java,WA: Presentation Error,90,23976,2440,0/1
s259990535,p00088,u759934006,1408801178,Java,JAVA,java,Accepted,90,23944,2398,1/1
s351711222,p00088,u759934006,1408801574,Java,JAVA,java,Accepted,90,23916,2470,1/1
s791379957,p00088,u759934006,1408801966,Java,JAVA,java,Accepted,90,24036,2408,1/1
s966165717,p00088,u759934006,1408802374,Java,JAVA,java,Accepted,90,23956,2474,1/1
s919704872,p00088,u077582668,1413923003,Java,JAVA,java,Wrong Answer,140,55428,3814,0/1
s503154319,p00088,u077582668,1413923117,Java,JAVA,java,Accepted,100,44644,3814,1/1
s467857482,p00088,u440985525,1423836505,Java,JAVA,java,Wrong Answer,50,17324,2897,0/1
s149665637,p00088,u440985525,1423837005,Java,JAVA,java,Wrong Answer,190,52112,2862,0/1
s862039268,p00088,u440985525,1423837122,Java,JAVA,java,Accepted,190,36868,2803,1/1
s498595121,p00088,u722076734,1426340944,Java,JAVA,java,Wrong Answer,110,24156,5319,0/1
s722844954,p00088,u722076734,1426341273,Java,JAVA,java,Runtime Error,0,0,5282,0/1
s203823831,p00088,u722076734,1426341296,Java,JAVA,java,Runtime Error,0,0,5297,0/1
s890013352,p00088,u722076734,1426341415,Java,JAVA,java,Wrong Answer,110,24156,5304,0/1
s477692760,p00088,u722076734,1426341588,Java,JAVA,java,Accepted,110,24048,5304,1/1
s082946950,p00088,u368083894,1446892224,Java,JAVA,java,Accepted,70,29172,3173,1/1
s183380023,p00088,u422935547,1448295811,Java,JAVA,java,Wrong Answer,30,24208,4122,0/1
s501465005,p00088,u422935547,1448296067,Java,JAVA,java,Runtime Error,0,0,4150,0/1
s425930964,p00088,u422935547,1448296794,Java,JAVA,java,Memory Limit Exceeded,20000,700892,4162,0/1
s048149105,p00088,u422935547,1448422802,Java,JAVA,java,Memory Limit Exceeded,20000,723052,4211,0/1
s653523779,p00088,u422935547,1448422979,Java,JAVA,java,Wrong Answer,60,25848,4132,0/1
s327657805,p00088,u422935547,1448423337,Java,JAVA,java,Time Limit Exceeded,20000,74156,4161,0/1
s094987406,p00088,u413313314,1456327597,Java,JAVA,java,Wrong Answer,40,24248,2565,0/1
s365753751,p00088,u413313314,1456327885,Java,JAVA,java,Wrong Answer,40,24308,2567,0/1
s972843377,p00088,u413313314,1456329697,Java,JAVA,java,Wrong Answer,40,24156,2571,0/1
s574469331,p00088,u413313314,1456330611,Java,JAVA,java,Wrong Answer,370,297152,2729,0/1
s252363794,p00088,u892831253,1460623767,Java,JAVA,java,Accepted,110,31276,2199,1/1
s850363988,p00088,u778333573,1461826718,Java,JAVA,java,Wrong Answer,150,55076,3281,0/1
s287257379,p00088,u778333573,1461827770,Java,JAVA,java,Wrong Answer,140,54388,3284,0/1
s584598850,p00088,u778333573,1462024111,Java,JAVA,java,Runtime Error,0,0,2148,0/1
s465239640,p00088,u778333573,1462024130,Java,JAVA,java,Accepted,130,52920,2148,1/1
s362894109,p00088,u072001822,1482665658,Java,JAVA,java,Wrong Answer,50,26092,2185,0/1
s341127811,p00088,u072001822,1482665788,Java,JAVA,java,Wrong Answer,60,26168,2183,0/1
s773999197,p00088,u072001822,1482666563,Java,JAVA,java,Accepted,140,56212,2276,1/1
s765512003,p00088,u491334076,1501180140,Java,JAVA,java,Wrong Answer,370,283276,4006,0/1
s182830917,p00088,u491334076,1501180901,Java,JAVA,java,Wrong Answer,240,159928,3507,0/1
s045347125,p00088,u491334076,1501180970,Java,JAVA,java,Wrong Answer,240,160280,3543,0/1
s687179364,p00088,u491334076,1501181176,Java,JAVA,java,Wrong Answer,300,170180,3482,0/1
s212139255,p00088,u491334076,1501181346,Java,JAVA,java,Accepted,120,37124,3455,1/1
s382414553,p00088,u503947213,1504272254,Java,JAVA,java,Wrong Answer,30,24264,2766,0/1
s606208055,p00088,u503947213,1504272524,Java,JAVA,java,Accepted,70,29144,2823,1/1
s928138065,p00088,u799031017,1512820250,Java,JAVA,java,Wrong Answer,110,30248,2002,0/1
s049404444,p00088,u799031017,1512820263,Java,JAVA,java,Wrong Answer,100,30404,1966,0/1
s882715609,p00088,u195518036,1519266189,Java,JAVA,java,Accepted,160,62756,1702,1/1
s488029619,p00088,u195518036,1519697714,Java,JAVA,java,Wrong Answer,140,55620,2041,0/1
s771825265,p00088,u813675766,1523100614,Java,JAVA,java,Wrong Answer,110,37756,2257,0/1
s277476820,p00088,u813675766,1523101172,Java,JAVA,java,Wrong Answer,120,37320,2257,0/1
s405076285,p00088,u813675766,1523101443,Java,JAVA,java,Accepted,120,37920,2254,1/1
s682251790,p00088,u642549559,1277964906,Java,JAVA,java,Accepted,180,12000,2234,
s178777907,p00088,u642549559,1277966464,Java,JAVA,java,Wrong Answer,190,12000,2305,
s032817392,p00088,u229177350,1279022094,Java,JAVA,java,Wrong Answer,90,12000,648,
s597123693,p00088,u229177350,1279022264,Java,JAVA,java,Wrong Answer,90,12000,647,
s574268933,p00088,u229177350,1279022584,Java,JAVA,java,Wrong Answer,90,12000,647,
s617207955,p00088,u229177350,1279022966,Java,JAVA,java,Accepted,270,13000,678,
s396831184,p00088,u660498157,1281200223,Java,JAVA,java,Wrong Answer,110,12000,2754,
s662874167,p00088,u660498157,1281200680,Java,JAVA,java,Accepted,610,13000,2797,
s779400331,p00088,u759949288,1285428189,Java,JAVA,java,Wrong Answer,90,12000,2611,
s745576143,p00088,u759949288,1285428530,Java,JAVA,java,Accepted,190,12000,2659,
s319528388,p00088,u825684692,1293446400,Java,JAVA,java,Accepted,120,12000,2566,
s883396608,p00088,u529013669,1294413740,Java,JAVA,java,Accepted,180,12000,3538,
s732337632,p00088,u413996626,1309075721,Java,JAVA,java,Accepted,110,12000,2198,
s251454528,p00088,u676399799,1312019739,Java,JAVA,java,Accepted,130,12000,1122,
s038536219,p00088,u197786702,1313394472,Java,JAVA,java,Wrong Answer,170,12000,2511,
s095978793,p00088,u197786702,1313394730,Java,JAVA,java,Accepted,230,12000,2478,
s335238132,p00088,u205820388,1332164816,Java,JAVA,java,Wrong Answer,200,12000,1637,0/1
s317390908,p00088,u663419588,1338395666,Java,JAVA,java,Accepted,110,12000,2578,1/1
s255778182,p00088,u907626292,1338468253,Java,JAVA,java,Wrong Answer,190,12000,3172,0/1
s543710963,p00088,u907626292,1338468430,Java,JAVA,java,Wrong Answer,120,12000,3012,0/1
s703365168,p00088,u907626292,1338468640,Java,JAVA,java,Wrong Answer,130,12000,3013,0/1
s070698850,p00088,u907626292,1338469238,Java,JAVA,java,Wrong Answer,130,12000,3028,0/1
s059533681,p00088,u907626292,1338469486,Java,JAVA,java,Wrong Answer,120,12000,3029,0/1
s002507881,p00088,u907626292,1338469650,Java,JAVA,java,Wrong Answer,120,12000,2677,0/1
s075116092,p00088,u907626292,1338470726,Java,JAVA,java,Accepted,120,12000,2426,1/1
s449370806,p00088,u503012744,1339301154,Java,JAVA,java,Wrong Answer,130,12000,2565,0/1
s970902420,p00088,u503012744,1339301316,Java,JAVA,java,Accepted,130,12000,2565,1/1
s919911364,p00088,u399118522,1342160928,Java,JAVA,java,Accepted,180,13000,2375,1/1
s876869913,p00088,u418253672,1342287140,Java,JAVA,java,Accepted,130,12000,1823,1/1
s443607191,p00088,u605441342,1344358962,Java,JAVA,java,Wrong Answer,90,11000,2844,0/1
s090231683,p00088,u605441342,1344390700,Java,JAVA,java,Accepted,90,10000,3011,1/1
s591461379,p00088,u577457452,1350131338,Java,JAVA,java,WA: Presentation Error,80,11000,4242,0/1
s925042017,p00088,u577457452,1350131702,Java,JAVA,java,Accepted,70,11000,4168,1/1
s261145963,p00088,u026004148,1352915886,Java,JAVA,java,Wrong Answer,90,12000,3464,0/1
s455601238,p00088,u026004148,1352915924,Java,JAVA,java,Wrong Answer,80,12000,3460,0/1
s122378619,p00088,u026004148,1352916378,Java,JAVA,java,Wrong Answer,90,12000,3487,0/1
s885054225,p00088,u026004148,1352916915,Java,JAVA,java,Wrong Answer,180,12000,3498,0/1
s734432002,p00088,u026004148,1352917313,Java,JAVA,java,Accepted,280,12000,3482,1/1
s774622769,p00088,u760351030,1354520647,Java,JAVA,java,Wrong Answer,130,12000,3382,0/1
s439337751,p00088,u760351030,1354520861,Java,JAVA,java,Accepted,160,12000,3382,1/1
s215109881,p00088,u660879425,1355726205,Java,JAVA,java,Accepted,110,12000,2362,1/1
s744507882,p00088,u193379042,1361793941,Java,JAVA,java,Wrong Answer,180,27540,2791,0/1
s387042267,p00088,u193379042,1361793995,Java,JAVA,java,Wrong Answer,190,26036,2816,0/1
s301822351,p00088,u193379042,1361794088,Java,JAVA,java,Wrong Answer,90,23884,2887,0/1
s463513052,p00088,u193379042,1361794411,Java,JAVA,java,Accepted,90,23988,2888,1/1
s426314025,p00088,u392271245,1363413540,Java,JAVA,java,Wrong Answer,40,17368,4178,0/1
s651071314,p00088,u392271245,1363414805,Java,JAVA,java,Wrong Answer,40,17208,4223,0/1
s116945990,p00088,u435518193,1364893350,Java,JAVA,java,Wrong Answer,40,17120,1390,0/1
s191397770,p00088,u435518193,1364893408,Java,JAVA,java,Accepted,100,27436,1457,1/1
s638584862,p00088,u392271245,1365786460,Java,JAVA,java,Wrong Answer,130,54880,4295,0/1
s027865009,p00088,u392271245,1365787125,Java,JAVA,java,Memory Limit Exceeded,670,707224,4165,0/1
s791643706,p00088,u048060093,1366764242,Java,JAVA,java,Accepted,230,43108,2684,1/1
s245324051,p00088,u048060093,1366764556,Java,JAVA,java,Accepted,230,43016,2696,1/1
s313451655,p00088,u759934006,1374371326,Java,JAVA,java,Wrong Answer,60,20104,2448,0/1
s290344607,p00088,u759934006,1374372048,Java,JAVA,java,Wrong Answer,50,20108,2446,0/1
s781597767,p00088,u759934006,1374372877,Java,JAVA,java,Wrong Answer,60,20136,2447,0/1
s123968487,p00088,u461939587,1376223908,Java,JAVA,java,Wrong Answer,140,60768,3434,0/1
s494698979,p00088,u461939587,1376224555,Java,JAVA,java,Wrong Answer,90,37788,3335,0/1
s888563438,p00088,u461939587,1376224638,Java,JAVA,java,Accepted,110,44588,3334,1/1
s389488688,p00088,u017525488,1377485968,Java,JAVA,java,Wrong Answer,50,17168,2119,0/1
s051827022,p00088,u017525488,1377486068,Java,JAVA,java,Compile Error,50,0,2198,0/1
s668049905,p00088,u017525488,1377486101,Java,JAVA,java,Accepted,120,22424,2196,1/1
s387921130,p00088,u684306364,1381284457,Java,JAVA,java,Runtime Error,0,0,2618,0/1
s250443973,p00088,u684306364,1381284761,Java,JAVA,java,Runtime Error,0,0,2689,0/1
s562226007,p00088,u684306364,1381285318,Java,JAVA,java,Accepted,130,46816,2545,1/1
s790850188,p00088,u724424933,1391234217,Java,JAVA,java,Accepted,140,46836,3400,1/1
s159046615,p00088,u876209260,1552813664,Java,JAVA,java,Accepted,120,52852,1713,1/1
s391011762,p00088,u813270418,1404795123,C,C,c,Wrong Answer,0,524,2212,0/1
s937979384,p00088,u813270418,1404796024,C,C,c,Accepted,0,524,2244,1/1
s916846062,p00088,u334031393,1411019442,C,C,c,Runtime Error,0,520,2094,0/1
s218483422,p00088,u334031393,1411019512,C,C,c,Wrong Answer,0,524,2095,0/1
s192902254,p00088,u334031393,1411019799,C,C,c,Wrong Answer,0,524,2108,0/1
s396643305,p00088,u334031393,1411019986,C,C,c,Wrong Answer,0,524,2108,0/1
s204311698,p00088,u334031393,1411020214,C,C,c,Accepted,0,524,2108,1/1
s315583464,p00088,u731027244,1413183084,C,C,c,Wrong Answer,0,524,1283,0/1
s392001925,p00088,u731027244,1413183286,C,C,c,Wrong Answer,0,520,1282,0/1
s761345839,p00088,u731027244,1413183945,C,C,c,Wrong Answer,0,524,1283,0/1
s198122391,p00088,u219635315,1417430514,C,C,c,Wrong Answer,0,540,2433,0/1
s767674342,p00088,u376883550,1417782804,C,C,c,Wrong Answer,0,524,1698,0/1
s757830672,p00088,u376883550,1417783004,C,C,c,Wrong Answer,0,524,1698,0/1
s951872096,p00088,u376883550,1417783767,C,C,c,Wrong Answer,0,524,1703,0/1
s099807801,p00088,u376883550,1418216018,C,C,c,Accepted,0,524,2310,1/1
s417599571,p00088,u376883550,1418218465,C,C,c,Wrong Answer,0,528,2502,0/1
s001889270,p00088,u377201167,1420101805,C,C,c,Accepted,0,524,1085,1/1
s185795564,p00088,u731027244,1430529344,C,C,c,Runtime Error,0,524,1017,0/1
s533135460,p00088,u731027244,1430529373,C,C,c,Runtime Error,0,524,1017,0/1
s989360845,p00088,u731027244,1430529614,C,C,c,Wrong Answer,0,528,1040,0/1
s415371800,p00088,u731027244,1441329346,C,C,c,Wrong Answer,0,524,1079,0/1
s228575610,p00088,u731027244,1441329610,C,C,c,Wrong Answer,0,520,1075,0/1
s072694302,p00088,u731027244,1443858436,C,C,c,Wrong Answer,0,524,1075,0/1
s287767019,p00088,u731027244,1443859830,C,C,c,Wrong Answer,0,524,1073,0/1
s595466960,p00088,u731027244,1443859878,C,C,c,Wrong Answer,0,520,1072,0/1
s614816045,p00088,u731027244,1443860010,C,C,c,Accepted,0,520,1073,1/1
s165624933,p00088,u832413980,1468822533,C,C,c,Wrong Answer,0,524,3237,0/1
s020069870,p00088,u832413980,1468822816,C,C,c,Wrong Answer,0,524,3237,0/1
s482820744,p00088,u832413980,1468823323,C,C,c,Wrong Answer,0,524,3237,0/1
s271401574,p00088,u832413980,1468823451,C,C,c,Wrong Answer,0,524,3245,0/1
s305781727,p00088,u832413980,1468824486,C,C,c,Wrong Answer,0,532,3237,0/1
s438932157,p00088,u832413980,1468824512,C,C,c,Wrong Answer,0,536,3237,0/1
s899117048,p00088,u832413980,1468824589,C,C,c,Accepted,0,524,3245,1/1
s726285816,p00088,u832413980,1468824796,C,C,c,Accepted,0,524,2910,1/1
s290228603,p00088,u832413980,1468824862,C,C,c,Wrong Answer,0,520,2897,0/1
s248510521,p00088,u832413980,1468824886,C,C,c,Accepted,0,524,2897,1/1
s609905221,p00088,u832413980,1468829371,C,C,c,Accepted,0,524,3055,1/1
s719998106,p00088,u832413980,1468829782,C,C,c,Compile Error,0,0,2815,0/1
s655542251,p00088,u832413980,1468829812,C,C,c,Compile Error,0,0,2815,0/1
s829832166,p00088,u832413980,1468830171,C,C,c,Accepted,0,524,2880,1/1
s931379867,p00088,u832413980,1468885796,C,C,c,Compile Error,0,0,2998,0/1
s641210554,p00088,u832413980,1468885869,C,C,c,Wrong Answer,0,524,2997,0/1
s980752356,p00088,u832413980,1468886011,C,C,c,Runtime Error,0,524,2948,0/1
s177346324,p00088,u832413980,1468886102,C,C,c,Compile Error,0,0,2963,0/1
s125426254,p00088,u832413980,1468886175,C,C,c,Accepted,0,524,2962,1/1
s489858521,p00088,u832413980,1468886695,C,C,c,Accepted,0,524,2988,1/1
s431813792,p00088,u832413980,1468889119,C,C,c,Accepted,0,520,3076,1/1
