submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s093705858,p00226,u540218629,1425568390,JavaScript,JavaScript,js,Accepted,110,13212,359,1/1
s296079554,p00226,u349143949,1501991420,JavaScript,JavaScript,js,Runtime Error,0,0,307,0/1
s907401471,p00226,u349143949,1501991524,JavaScript,JavaScript,js,Runtime Error,0,0,326,0/1
s017207275,p00226,u512723869,1545638619,C#,C#,cs,Accepted,120,20248,412,1/1
s099654539,p00226,u077582668,1428471336,C#,C#,cs,Accepted,80,5776,1261,1/1
s729297728,p00226,u433116732,1461680827,C#,C#,cs,Accepted,50,9228,793,1/1
s456065225,p00226,u100875060,1482979297,C#,C#,cs,Accepted,50,9212,986,1/1
s966459381,p00226,u610818717,1487919129,C#,C#,cs,Accepted,60,9160,1056,1/1
s700371089,p00226,u412356196,1498288125,C#,C#,cs,Compile Error,0,0,850,0/1
s201654036,p00226,u412356196,1498288137,C#,C#,cs,Accepted,40,9092,820,1/1
s795096823,p00226,u682603602,1502527458,C#,C#,cs,Accepted,40,9132,614,1/1
s644027214,p00226,u827448139,1338611878,C#,C#,cs,Accepted,80,5788,342,1/1
s732993348,p00226,u403446452,1366613697,C#,C#,cs,Accepted,110,6380,562,1/1
s782912786,p00226,u403446452,1368078754,C#,C#,cs,Accepted,80,6384,649,1/1
s460519891,p00226,u403446452,1368078966,C#,C#,cs,Accepted,90,6376,648,1/1
s242684849,p00226,u403446452,1368079032,C#,C#,cs,Accepted,90,5820,634,1/1
s728064697,p00226,u363036235,1555001767,C#,C#,cs,Accepted,120,20312,1714,1/1
s824902617,p00226,u191801041,1524125783,PHP,PHP,php,Accepted,120,9276,494,1/1
s724795533,p00226,u954858867,1524129896,PHP,PHP,php,Accepted,110,9316,421,1/1
s381639807,p00226,u904226154,1524130223,PHP,PHP,php,Accepted,110,9256,608,1/1
s961139343,p00226,u954858867,1524130513,PHP,PHP,php,Accepted,130,9396,518,1/1
s821710801,p00226,u954858867,1524130858,PHP,PHP,php,Accepted,130,9344,527,1/1
s878807381,p00226,u093488647,1524132395,PHP,PHP,php,Runtime Error,0,0,581,0/1
s483859016,p00226,u093488647,1524132589,PHP,PHP,php,WA: Presentation Error,100,9252,578,0/1
s525875055,p00226,u093488647,1524132757,PHP,PHP,php,Wrong Answer,110,9252,584,0/1
s044522406,p00226,u093488647,1524132939,PHP,PHP,php,WA: Presentation Error,100,9252,578,0/1
s335604356,p00226,u093488647,1524133030,PHP,PHP,php,WA: Presentation Error,110,9252,578,0/1
s650192889,p00226,u093488647,1524133659,PHP,PHP,php,Runtime Error,0,0,583,0/1
s383008110,p00226,u093488647,1524133711,PHP,PHP,php,Accepted,110,9252,936,1/1
s896501545,p00226,u348469410,1524405496,PHP,PHP,php,Runtime Error,0,0,697,0/1
s315389809,p00226,u306567747,1524455107,PHP,PHP,php,Accepted,100,9240,1018,1/1
s385957707,p00226,u306567747,1524455192,PHP,PHP,php,Runtime Error,0,0,966,0/1
s792059795,p00226,u306567747,1524455230,PHP,PHP,php,Accepted,110,9240,971,1/1
s108479280,p00226,u306567747,1524476080,PHP,PHP,php,Accepted,90,9240,906,1/1
s736431740,p00226,u306567747,1524476161,PHP,PHP,php,Accepted,110,9240,902,1/1
s855123647,p00226,u348469410,1524538887,PHP,PHP,php,Accepted,130,9308,665,1/1
s329236498,p00226,u508732591,1488034465,Scala,Scala,scala,Accepted,340,56144,552,1/1
s310003142,p00226,u508732591,1488034471,Scala,Scala,scala,Accepted,340,56316,552,1/1
s267626191,p00226,u935184340,1474721987,OCaml,OCaml,ml,Accepted,0,4544,508,1/1
s447359754,p00226,u576153335,1405046084,Java,JAVA,java,Accepted,450,47692,684,1/1
s199753027,p00226,u910780605,1410271617,Java,JAVA,java,Accepted,460,42076,505,1/1
s709290021,p00226,u088290348,1413401577,Java,JAVA,java,Accepted,430,44072,541,1/1
s344971599,p00226,u722076734,1415096081,Java,JAVA,java,Accepted,420,42184,619,1/1
s873076379,p00226,u213849509,1425781059,Java,JAVA,java,Accepted,430,43996,758,1/1
s305466698,p00226,u213849509,1425781470,Java,JAVA,java,Accepted,430,43816,674,1/1
s842564858,p00226,u440985525,1429772921,Java,JAVA,java,Accepted,430,45780,760,1/1
s837786315,p00226,u489809100,1440579627,Java,JAVA,java,Accepted,460,64244,690,1/1
s966376806,p00226,u778333573,1440581798,Java,JAVA,java,Accepted,430,43928,793,1/1
s981479926,p00226,u031194354,1474091615,Java,JAVA,java,Accepted,320,43412,577,1/1
s979821015,p00226,u081343554,1500616635,Java,JAVA,java,Accepted,300,46744,862,1/1
s091798167,p00226,u195518036,1521004166,Java,JAVA,java,Accepted,310,46672,879,1/1
s877007766,p00226,u422935547,1525227800,Java,JAVA,java,Accepted,290,44004,703,1/1
s025831791,p00226,u676399799,1294731525,Java,JAVA,java,Accepted,230,12000,434,
s554026496,p00226,u229177350,1295552248,Java,JAVA,java,Accepted,240,12000,285,
s645752680,p00226,u213247212,1296654641,Java,JAVA,java,Accepted,230,12000,526,
s699233778,p00226,u660498157,1299512940,Java,JAVA,java,Accepted,240,12000,930,
