submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s034861183,p02056,u568152427,1563617228,Rust,Rust,rs,Accepted,410,27808,3152,44/44
s858165359,p02056,u195331287,1563324945,Rust,Rust,rs,Accepted,470,73076,4528,44/44
s744812726,p02056,u856772460,1563162193,Rust,Rust,rs,Accepted,410,27808,3151,44/44
s421734290,p02056,u088303511,1563156251,C#,C#,cs,Accepted,1840,71412,13783,44/44
s808536651,p02056,u766203082,1563161114,Java,JAVA,java,Accepted,1120,114152,5484,44/44
s761712486,p02056,u599539865,1563160027,Java,JAVA,java,Accepted,1360,161848,2422,44/44
s529226180,p02056,u011606241,1563180319,C,C,c,Accepted,160,17888,5907,44/44
s560009431,p02056,u654879397,1593029778,C++,C++14,cpp,Accepted,230,43152,3281,44/44
s665481415,p02056,u414351000,1573737082,C++,C++14,cpp,Accepted,250,36820,3056,44/44
s810179223,p02056,u924665348,1569472925,C++,C++14,cpp,Accepted,150,24468,1613,44/44
s972385573,p02056,u137027976,1568537507,C++,C++,cpp,Accepted,140,16824,2052,44/44
s470553232,p02056,u514597327,1567440135,C++,C++11,cpp,Accepted,360,21552,2679,44/44
s737116546,p02056,u697145890,1565460809,C++,C++,cpp,Accepted,230,37816,2090,44/44
s206353813,p02056,u884008633,1563300554,C++,C++14,cpp,Accepted,160,32936,3450,44/44
s377799656,p02056,u177389471,1563242892,C++,C++14,cpp,Accepted,450,24212,1784,44/44
s146709216,p02056,u809409212,1563193560,C++,C++14,cpp,Accepted,370,26556,1831,44/44
s638036017,p02056,u640847666,1563187736,C++,C++14,cpp,Accepted,190,25404,1444,44/44
s957321750,p02056,u855989123,1563185023,C++,C++14,cpp,Accepted,260,24864,7191,44/44
s085920560,p02056,u881891940,1563183886,C++,C++,cpp,Accepted,460,38244,1493,44/44
s591825181,p02056,u155879025,1563169454,C++,C++14,cpp,Accepted,210,21556,3001,44/44
s248736781,p02056,u851042644,1563167421,C++,C++14,cpp,Accepted,270,57348,1730,44/44
s520854182,p02056,u133262182,1563165324,C++,C++14,cpp,Accepted,220,23156,2376,44/44
s131798079,p02056,u031775269,1563162802,C++,C++14,cpp,Accepted,1930,24624,5245,44/44
s516631535,p02056,u410777107,1563162168,C++,C++14,cpp,Accepted,350,22396,1681,44/44
s370522896,p02056,u197853378,1563159819,C++,C++14,cpp,Accepted,480,23756,2070,44/44
s200868363,p02056,u519311482,1563159411,C++,C++14,cpp,Accepted,380,25632,2663,44/44
s960689098,p02056,u814244675,1563158770,C++,C++14,cpp,Accepted,240,39524,3157,44/44
s650737699,p02056,u807760908,1563158703,C++,C++14,cpp,Accepted,350,21840,2063,44/44
s599596931,p02056,u346550152,1563158483,C++,C++14,cpp,Accepted,230,37736,2569,44/44
s948186563,p02056,u764838478,1563158401,C++,C++14,cpp,Accepted,140,22128,4331,44/44
s210617189,p02056,u825808167,1563158265,C++,C++14,cpp,Accepted,170,28056,5919,44/44
s120806953,p02056,u343612457,1563157720,C++,C++11,cpp,Accepted,370,24764,2739,44/44
s451439413,p02056,u887223635,1563157361,C++,C++14,cpp,Accepted,170,25628,3043,44/44
s954508025,p02056,u069005323,1563157172,C++,C++11,cpp,Accepted,310,32816,1839,44/44
s602742743,p02056,u456288873,1563156577,C++,C++14,cpp,Accepted,160,22228,1964,44/44
s235696791,p02056,u301983935,1563156571,C++,C++14,cpp,Accepted,370,21960,1472,44/44
s398763147,p02056,u320572148,1563155787,C++,C++14,cpp,Accepted,360,18116,1617,44/44
s578532691,p02056,u114486177,1563155446,C++,C++14,cpp,Accepted,150,18204,2947,44/44
s642498061,p02056,u377354352,1563155065,C++,C++14,cpp,Accepted,170,30552,3915,44/44
s203754362,p02056,u939626242,1563154016,C++,C++14,cpp,Accepted,150,24536,1613,44/44
s588995984,p02056,u502732197,1563164284,Python,Python3,py,Accepted,4510,260168,1309,44/44
