submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s587715745,p03697,u401183062,1601500172,Python,Python (3.8.2),py,Accepted,26,9016,153,
s435901200,p03697,u075068940,1601499848,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,6,3612,1031,
s038512736,p03697,u424661377,1601481633,C++,C++ (GCC 9.2.1),cpp,Accepted,6,3584,566,
s831910612,p03697,u424661377,1601477439,C++,C++ (GCC 9.2.1),cpp,Compile Error,,,544,
s940369163,p03697,u424661377,1601477391,C++,C++ (GCC 9.2.1),cpp,Compile Error,,,543,
s612709499,p03697,u902786897,1601457415,C++,C++ (GCC 9.2.1),cpp,Accepted,8,3584,140,
s201167334,p03697,u765882481,1601424241,Java,Java (OpenJDK 11.0.6),java,Accepted,83,32708,1580,
s922005907,p03697,u910358825,1601374486,Python,Python (3.8.2),py,Accepted,21,8996,65,
s040482230,p03697,u910358825,1601374455,Python,Python (3.8.2),py,Wrong Answer,26,9080,65,
s665494474,p03697,u554784585,1601351515,C#,C# (.NET Core 3.1.201),cs,Accepted,95,27288,508,
s535675401,p03697,u554784585,1601351341,C,C (GCC 9.2.1),c,Accepted,4,1708,144,
s412641373,p03697,u554784585,1601351167,Python,Python (3.8.2),py,Accepted,25,9092,76,
s075205685,p03697,u191114518,1601334652,C++,C++ (GCC 9.2.1),cpp,Accepted,8,3596,212,
s106057175,p03697,u208713671,1601267345,Python,PyPy3 (7.3.0),py,Accepted,65,61768,89,
s956066354,p03697,u017603316,1601267203,Python,PyPy3 (7.3.0),py,Accepted,70,61820,101,
s002419961,p03697,u455067221,1601233349,C++,C++ (GCC 9.2.1),cpp,Accepted,8,3596,357,
s042688790,p03697,u866535689,1601181336,C++,C++ (GCC 9.2.1),cpp,Accepted,6,3664,433,
s390645729,p03697,u020498040,1601155143,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,7,3508,476,
s560399100,p03697,u020498040,1601153096,C++,C++ (GCC 9.2.1),cpp,Accepted,7,3612,308,
s771695204,p03697,u020498040,1601153013,C++,C++ (GCC 9.2.1),cpp,Compile Error,,,355,
s989303296,p03697,u144402803,1601135172,D,D (DMD 2.091.0),d,Accepted,5,2564,453,
s051254430,p03697,u991410666,1601100430,C++,C++ (GCC 9.2.1),cpp,Accepted,5,3568,167,
s986885681,p03697,u095021077,1601096209,Python,Python (3.8.2),py,Accepted,25,9012,77,
s223066516,p03697,u313043608,1601073099,Python,Python (3.8.2),py,Accepted,21,9124,74,
s451832434,p03697,u130492706,1601046673,C++,C++ (GCC 9.2.1),cpp,Accepted,6,3620,175,
s391430384,p03697,u318661636,1601044820,Python,Python (3.8.2),py,Accepted,27,9108,68,
s513842017,p03697,u318661636,1601044755,Python,Python (3.8.2),py,Runtime Error,27,9072,65,
s785801527,p03697,u521323621,1601043565,Python,Python (3.8.2),py,Accepted,26,9056,86,
s940340206,p03697,u016119075,1601038588,C++,C++ (GCC 9.2.1),cpp,Accepted,11,3480,185,
s391772764,p03697,u075447091,1600994814,C#,C# (.NET Core 3.1.201),cs,Accepted,86,27480,331,
s203513821,p03697,u419002605,1600988199,Java,Java (OpenJDK 11.0.6),java,Accepted,112,35660,348,
s796513221,p03697,u419002605,1600987709,Java,Java (OpenJDK 11.0.6),java,Compile Error,,,348,
s982481003,p03697,u313103408,1600986987,Ruby,Ruby (2.7.1),rb,Accepted,63,14240,80,
s719532486,p03697,u312821683,1600983113,Python,Python (3.8.2),py,Accepted,24,9060,90,
s290662698,p03697,u312821683,1600983069,Python,Python (3.8.2),py,Runtime Error,25,8840,80,
s094602471,p03697,u618263300,1600981873,C++,C++ (GCC 9.2.1),cpp,Accepted,10,3588,919,
s491049296,p03697,u745514010,1600970397,Python,PyPy3 (7.3.0),py,Accepted,61,61752,86,
s787100668,p03697,u600995315,1600954961,Nim,Nim (1.0.6),nim,Accepted,7,3188,65,
s912681740,p03697,u962718741,1600921096,Python,Python (3.8.2),py,Accepted,24,9020,157,
s196624839,p03697,u962718741,1600921054,Python,Python (3.8.2),py,Wrong Answer,27,9156,157,
s785283830,p03697,u545938555,1600917105,C++,C++ (GCC 9.2.1),cpp,Accepted,10,5888,5221,
s970879638,p03697,u527652459,1600902686,Python,Python (3.8.2),py,Accepted,25,9112,63,
s404362751,p03697,u527652459,1600902637,Python,Python (3.8.2),py,Runtime Error,27,8852,61,
s039083636,p03697,u502694307,1600902595,C++,C++ (GCC 9.2.1),cpp,Accepted,6,3620,4286,
s796852919,p03697,u502694307,1600902558,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,6,3628,4285,
s800525916,p03697,u556477263,1600897976,Python,Python (3.8.2),py,Accepted,28,9012,86,
s635713672,p03697,u271263611,1600897423,C++,C++ (GCC 9.2.1),cpp,Accepted,8,3648,244,
s218109222,p03697,u566317458,1600880751,C++,C++ (GCC 9.2.1),cpp,Accepted,6,3640,258,
s880782153,p03697,u635435492,1600863385,C++,C++ (GCC 9.2.1),cpp,Accepted,6,3576,351,
