submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s141705053,p03317,u734876600,1601494201,Python,Python (3.8.2),py,Accepted,68,20412,115,
s653647449,p03317,u734876600,1601494019,Python,Python (3.8.2),py,Wrong Answer,49,20576,182,
s484969175,p03317,u221391729,1601493999,C++,C++ (GCC 9.2.1),cpp,Accepted,7,3616,255,
s142985353,p03317,u347397127,1601493027,Python,PyPy3 (7.3.0),py,Accepted,78,83376,108,
s365792852,p03317,u347397127,1601492623,Python,PyPy3 (7.3.0),py,Wrong Answer,87,83232,186,
s094705631,p03317,u347397127,1601492519,Python,PyPy3 (7.3.0),py,Wrong Answer,77,83684,182,
s218935248,p03317,u347397127,1601492418,Python,PyPy3 (7.3.0),py,Wrong Answer,78,83276,178,
s967641387,p03317,u533377254,1601486090,C++,C++ (GCC 9.2.1),cpp,Accepted,16,3696,2395,
s156725004,p03317,u533377254,1601485622,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,16,3644,2995,
s958315999,p03317,u533377254,1601484474,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,21,3644,2701,
s989738263,p03317,u526365587,1601454634,Python,Python (3.8.2),py,Accepted,106,20368,307,
s443055645,p03317,u526365587,1601454162,Python,Python (3.8.2),py,Wrong Answer,52,20328,250,
s393393923,p03317,u526365587,1601453835,Python,Python (3.8.2),py,Wrong Answer,50,20140,255,
s728848156,p03317,u526365587,1601453148,Python,Python (3.8.2),py,Wrong Answer,51,20220,250,
s771327231,p03317,u526365587,1601452837,Python,Python (3.8.2),py,Wrong Answer,48,20412,211,
s430954668,p03317,u726258156,1601451103,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,36,3836,825,
s378315581,p03317,u726258156,1601450712,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,34,3840,827,
s144244099,p03317,u453055089,1601445903,C++,C++ (GCC 9.2.1),cpp,Accepted,34,3912,706,
s250299808,p03317,u453055089,1601445744,C++,C++ (GCC 9.2.1),cpp,Accepted,33,4028,719,
s447280760,p03317,u940533000,1601434651,Python,Python (3.8.2),py,Wrong Answer,52,20488,364,
s780263924,p03317,u940533000,1601432645,Python,Python (3.8.2),py,Wrong Answer,50,20392,357,
s163426572,p03317,u005006157,1601432566,C++,C++ (GCC 9.2.1),cpp,Accepted,8,3632,515,
s979684668,p03317,u734876600,1601431421,Python,Python (3.8.2),py,Wrong Answer,49,20428,188,
s699919983,p03317,u734876600,1601431358,Python,Python (3.8.2),py,Wrong Answer,53,20540,160,
s594904818,p03317,u094102716,1601424274,Python,Python (3.8.2),py,Accepted,48,20408,112,
s382232208,p03317,u533377254,1601400118,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,15,3692,2845,
s672907039,p03317,u533377254,1601399484,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,19,3696,2845,
s270926308,p03317,u533377254,1601399318,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,19,3492,2802,
s519851244,p03317,u966810027,1601341437,Ruby,Ruby (2.7.1),rb,Accepted,65,15260,124,
s928078780,p03317,u145145077,1601340630,Python,Python (3.8.2),py,Accepted,47,20372,108,
s536823342,p03317,u145145077,1601340288,Python,Python (3.8.2),py,Wrong Answer,50,20564,239,
s941069283,p03317,u230246348,1601338381,C++,C++ (GCC 9.2.1),cpp,Accepted,36,3936,335,
s400671463,p03317,u771167374,1601321778,Python,Python (3.8.2),py,Accepted,47,20392,111,
s507948301,p03317,u379288456,1601319670,C++,C++ (GCC 9.2.1),cpp,Accepted,18,3772,424,
s409154268,p03317,u800058906,1601308662,Python,Python (3.8.2),py,Accepted,47,20616,108,
s477808791,p03317,u120582723,1601263753,Lua,Lua (Lua 5.3.5),lua,Accepted,25,2708,249,
s989945130,p03317,u600091079,1601239313,C++,C++ (GCC 9.2.1),cpp,Accepted,20,3964,57789,
s526870416,p03317,u566317458,1601229880,C++,C++ (GCC 9.2.1),cpp,Accepted,35,4316,589,
s396120500,p03317,u566317458,1601229516,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,36,4296,585,
s484905618,p03317,u566317458,1601229012,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,34,4408,534,
s940011133,p03317,u383056481,1601220608,C++,C++ (GCC 9.2.1),cpp,Accepted,19,4024,763,
s222810444,p03317,u279604464,1601187059,C++,C++ (GCC 9.2.1),cpp,Accepted,34,3600,195,
s033490600,p03317,u279604464,1601187039,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,2205,3664,1605,
s221529686,p03317,u348273197,1601179318,C++,C++ (GCC 9.2.1),cpp,Accepted,17,3996,805,
s358339631,p03317,u348273197,1601179201,C++,C++ (GCC 9.2.1),cpp,Accepted,20,3980,802,
s229611543,p03317,u430479790,1601167971,C++,C++ (GCC 9.2.1),cpp,Accepted,33,3748,3439,
s094208845,p03317,u430479790,1601167084,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,31,3764,3309,
s327059694,p03317,u430479790,1601166806,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,33,3764,3399,
s681474533,p03317,u902619368,1601144576,C++,C++ (GCC 9.2.1),cpp,Accepted,36,3688,1220,
s225880969,p03317,u902619368,1601144172,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,32,3744,1076,
s066741247,p03317,u902619368,1601143553,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,34,3696,710,
s722473157,p03317,u644002104,1601131574,C++,C++ (GCC 9.2.1),cpp,Accepted,34,3784,249,
s825123302,p03317,u759987571,1601112731,C++,C++ (GCC 9.2.1),cpp,Accepted,33,3696,381,
s875542806,p03317,u759987571,1601112601,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,33,3784,366,
s291743268,p03317,u759987571,1601112219,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,34,3764,709,
s507290460,p03317,u759987571,1601112095,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,34,3668,710,
s138816747,p03317,u759987571,1601111990,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,33,3732,700,
s632051306,p03317,u759987571,1601111743,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,34,3648,590,
s484792896,p03317,u130651752,1601086859,C++,C++ (GCC 9.2.1),cpp,Accepted,34,3612,435,
s214580000,p03317,u130651752,1601086423,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,35,3720,410,
s707337892,p03317,u829403090,1601077170,C++,C++ (GCC 9.2.1),cpp,Accepted,4,3628,333,
s399722063,p03317,u723843066,1601072649,C++,C++ (GCC 9.2.1),cpp,Accepted,31,3584,1602,
s236191018,p03317,u723843066,1601072604,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,35,3620,1584,
s123116811,p03317,u723843066,1601072346,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,38,3524,1537,
s994170262,p03317,u723843066,1601072145,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,37,3524,1468,
s824634452,p03317,u306412379,1601070546,Python,Python (3.8.2),py,Wrong Answer,48,20404,99,
s664285059,p03317,u306412379,1601070462,Python,Python (3.8.2),py,Accepted,46,20436,159,
s963565653,p03317,u977506075,1601070339,Ruby,Ruby (2.7.1),rb,Accepted,83,20332,70,
s183278611,p03317,u977506075,1601070155,Ruby,Ruby (2.7.1),rb,Accepted,81,20228,97,
s892154958,p03317,u742494009,1601006760,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,34,3660,928,
s085279726,p03317,u742494009,1601006212,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,33,3788,919,
s599554149,p03317,u742494009,1601006095,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,35,3648,864,
s925168079,p03317,u742494009,1601005190,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,36,3784,522,
s118321171,p03317,u742494009,1601005065,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,33,3712,514,
s695004936,p03317,u742494009,1601005032,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,34,3704,518,
s955318013,p03317,u742494009,1601004946,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,36,3740,521,
s128157483,p03317,u742494009,1601004802,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,34,3744,501,
s497414818,p03317,u742494009,1601004451,C++,C++ (GCC 9.2.1),cpp,Compile Error,,,480,
s178930838,p03317,u126936481,1601002057,C++,C++ (GCC 9.2.1),cpp,Accepted,7,3588,109,
s908926350,p03317,u126936481,1601001962,C++,C++ (GCC 9.2.1),cpp,Accepted,7,3644,119,
s106214302,p03317,u126936481,1601001821,C++,C++ (GCC 9.2.1),cpp,Accepted,8,3636,150,
s382777554,p03317,u126936481,1601001669,C++,C++ (GCC 9.2.1),cpp,Accepted,8,3600,203,
s389371784,p03317,u126936481,1601001625,C++,C++ (GCC 9.2.1),cpp,Accepted,6,3604,362,
s312031591,p03317,u126936481,1601001155,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,33,3604,669,
s238574774,p03317,u126936481,1601001132,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,34,3648,667,
s823272920,p03317,u959524814,1600991780,C++,C++ (GCC 9.2.1),cpp,Accepted,33,3888,912,
s829947120,p03317,u959524814,1600991235,C++,C++ (GCC 9.2.1),cpp,Runtime Error,129,3876,879,
s814243067,p03317,u959524814,1600991112,C++,C++ (GCC 9.2.1),cpp,Runtime Error,131,3896,879,
s718328584,p03317,u959524814,1600987105,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,33,3912,345,
s363651395,p03317,u318661636,1600975918,C++,C++ (GCC 9.2.1),cpp,Accepted,38,4000,402,
s286993631,p03317,u068727970,1600974753,Python,Python (3.8.2),py,Accepted,26,9100,116,
s569357265,p03317,u068727970,1600974623,Python,Python (3.8.2),py,Wrong Answer,31,9016,55,
s881001916,p03317,u927463074,1600947559,C++,C++ (GCC 9.2.1),cpp,Accepted,4,3636,175,
s483151711,p03317,u616382321,1600918566,Python,Python (3.8.2),py,Accepted,51,20512,126,
s441270621,p03317,u616382321,1600917913,Python,Python (3.8.2),py,Accepted,52,20652,235,
s043067675,p03317,u616382321,1600917784,Python,Python (3.8.2),py,Wrong Answer,51,20588,224,
s596845257,p03317,u616382321,1600917479,Python,Python (3.8.2),py,Wrong Answer,51,20532,188,
s233953670,p03317,u616382321,1600917437,Python,Python (3.8.2),py,Wrong Answer,48,20508,186,
