submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s476461902,p03157,u101018317,1600706568,C++,C++ (GCC 9.2.1),cpp,Accepted,22,8760,1246,
s369734546,p03157,u836311327,1600677220,Python,Python (3.8.2),py,Accepted,1139,84804,773,
s537901795,p03157,u692550512,1600532088,C++,C++ (GCC 9.2.1),cpp,Accepted,51,39588,942,
s607392699,p03157,u692550512,1600532067,C++,C++ (GCC 9.2.1),cpp,Compile Error,,,946,
s643228060,p03157,u692550512,1600531773,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,49,39508,931,
s225302401,p03157,u692550512,1600531706,C++,C++ (GCC 9.2.1),cpp,Runtime Error,122,16192,927,
s611573686,p03157,u752907799,1600466699,Java,Java (OpenJDK 11.0.6),java,Accepted,157,38544,4228,
s255712753,p03157,u752907799,1600466164,Java,Java (OpenJDK 11.0.6),java,Accepted,176,41012,5231,
s648821053,p03157,u752907799,1600465577,Java,Java (OpenJDK 11.0.6),java,Accepted,181,40908,5156,
s861312552,p03157,u086503932,1600462050,Python,Python (3.8.2),py,Accepted,259,10788,1476,
s025211228,p03157,u144029820,1600451352,C++,C++ (GCC 9.2.1),cpp,Accepted,23,3848,1046,
s378233596,p03157,u525008368,1600445872,C++,C++ (GCC 9.2.1),cpp,Accepted,22,4736,1638,
s902094476,p03157,u170199544,1600378516,C++,C++ (GCC 9.2.1),cpp,Accepted,15,4416,1835,
s166555436,p03157,u745514010,1600365966,Python,PyPy3 (7.3.0),py,Accepted,128,78524,1347,
s958345078,p03157,u745514010,1600365545,Python,PyPy3 (7.3.0),py,Time Limit Exceeded,2207,85724,1685,
s984291728,p03157,u745514010,1600365357,Python,PyPy3 (7.3.0),py,Time Limit Exceeded,2208,80524,1866,
s180759186,p03157,u527652459,1600356478,C++,C++ (GCC 9.2.1),cpp,Accepted,15,3724,4313,
s247140177,p03157,u352600849,1600319269,Lisp,Common Lisp (SBCL 2.0.3),l,Accepted,56,27304,7317,
s764701645,p03157,u893239355,1600302325,C++,C++ (GCC 9.2.1),cpp,Accepted,33,5948,2923,
s773639544,p03157,u893239355,1600301807,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,31,6052,2924,
s428203513,p03157,u893239355,1600301346,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,32,5924,2924,
s681858554,p03157,u893239355,1600301221,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,28,6040,2915,
s572406133,p03157,u893239355,1600299699,C++,C++ (GCC 9.2.1),cpp,Time Limit Exceeded,2205,5592,2129,
s278868459,p03157,u893239355,1600298227,C++,C++ (GCC 9.2.1),cpp,Time Limit Exceeded,2205,4136,1496,
s781774844,p03157,u884657429,1600209784,C++,C++ (GCC 9.2.1),cpp,Accepted,26,4388,1470,
s708551545,p03157,u884657429,1600209676,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,31,4376,1470,
s441121778,p03157,u884657429,1600209537,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,27,4352,1452,
s388666616,p03157,u023229441,1600202490,Python,PyPy3 (7.3.0),py,Accepted,197,95720,1561,
s589066325,p03157,u884657429,1600191537,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,37,26084,1496,
s873225103,p03157,u884476319,1600169743,C++,C++ (GCC 9.2.1),cpp,Accepted,33,21428,1010,
s419043521,p03157,u882821419,1600121724,C++,C++ (GCC 9.2.1),cpp,Accepted,26,19776,1589,
