submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s268441212,p00837,u018134297,1510137215,Scala,Scala,scala,Memory Limit Exceeded,1810,454044,2984,0/1
s123321521,p00837,u018134297,1510137334,Scala,Scala,scala,Memory Limit Exceeded,2760,378752,3002,0/1
s058840694,p00837,u018134297,1510137514,Scala,Scala,scala,Runtime Error,0,0,3008,0/1
s254227441,p00837,u018134297,1510137547,Scala,Scala,scala,Runtime Error,0,0,3004,0/1
s141002344,p00837,u018134297,1510137644,Scala,Scala,scala,Compile Error,0,0,3018,0/1
s977040556,p00837,u018134297,1510137683,Scala,Scala,scala,Runtime Error,0,0,3056,0/1
s527033497,p00837,u018134297,1510137713,Scala,Scala,scala,Memory Limit Exceeded,1880,460956,3036,0/1
s313716441,p00837,u018134297,1510137740,Scala,Scala,scala,Memory Limit Exceeded,2630,377288,3054,0/1
s687319298,p00837,u018134297,1510137935,Scala,Scala,scala,Runtime Error,0,0,3074,0/1
s157971165,p00837,u018134297,1510137982,Scala,Scala,scala,Memory Limit Exceeded,3480,357776,3079,0/1
s177193592,p00837,u018134297,1510138039,Scala,Scala,scala,Runtime Error,0,0,3097,0/1
s925096861,p00837,u018134297,1510138142,Scala,Scala,scala,Memory Limit Exceeded,3460,366220,3163,0/1
s857820918,p00837,u018134297,1510138316,Scala,Scala,scala,Memory Limit Exceeded,3580,366992,3224,0/1
s355862101,p00837,u018134297,1510138393,Scala,Scala,scala,Memory Limit Exceeded,3510,365428,3272,0/1
s175936783,p00837,u018134297,1510138428,Scala,Scala,scala,Runtime Error,0,0,3292,0/1
s070329216,p00837,u018134297,1510138584,Scala,Scala,scala,Memory Limit Exceeded,2950,350976,3271,0/1
s694580436,p00837,u018134297,1510138633,Scala,Scala,scala,Memory Limit Exceeded,2970,348924,3275,0/1
s829483136,p00837,u413996626,1320324922,Java,JAVA,java,Accepted,240,0,1652,
s426941835,p00837,u825684692,1320728153,Java,JAVA,java,Accepted,210,13000,1739,
s646522962,p00837,u918572590,1348716028,Java,JAVA,java,Accepted,270,13000,4954,1/1
s144827873,p00837,u660879425,1352994728,Java,JAVA,java,Accepted,330,13000,1957,1/1
s856811383,p00837,u847467233,1508639695,C,C,c,Runtime Error,0,1756,1659,0/1
s695156462,p00837,u847467233,1508646629,C,C,c,Accepted,0,1916,1668,1/1
s012262946,p00837,u011621222,1344754142,C,C,c,Wrong Answer,0,632,2637,0/1
s442031469,p00837,u011621222,1344759991,C,C,c,Accepted,0,624,2307,1/1
s660211727,p00837,u011621222,1344760352,C,C,c,Compile Error,20,1408,2601,0/1
s579932258,p00837,u416398111,1410329666,C++,C++11,cpp,Accepted,20,1264,1680,1/1
s390991327,p00837,u676401384,1410385853,C++,C++11,cpp,Compile Error,0,0,1718,0/1
s495192663,p00837,u676401384,1410385876,C++,C++11,cpp,Accepted,20,1256,1737,1/1
s076353742,p00837,u676399799,1415713888,C++,C++,cpp,Accepted,10,1104,1150,1/1
s723621926,p00837,u274875240,1427216875,C++,C++,cpp,Wrong Answer,20,1360,3525,0/1
s323214209,p00837,u274875240,1427217035,C++,C++,cpp,Wrong Answer,10,1364,3502,0/1
s660630946,p00837,u274875240,1427374758,C++,C++,cpp,Accepted,20,1360,3367,1/1
s980708023,p00837,u011621222,1427608170,C++,C++,cpp,Runtime Error,0,1336,2134,0/1
