submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s024188530,p03369,u459760170,1601510378,Java,Java (OpenJDK 11.0.6),java,Accepted,112,35460,440,
s513764368,p03369,u390279233,1601503081,C#,C# (.NET Core 3.1.201),cs,Accepted,92,25832,214,
s829354949,p03369,u390279233,1601502876,C#,C# (.NET Core 3.1.201),cs,Wrong Answer,81,25940,215,
s401405879,p03369,u390279233,1601502758,C#,C# (.NET Core 3.1.201),cs,Compile Error,,,211,
s134958872,p03369,u476580764,1601491752,C,C (GCC 9.2.1),c,Accepted,4,1672,200,
s250760974,p03369,u179411549,1601481005,Python,PyPy3 (7.3.0),py,Accepted,66,61696,39,
s589004723,p03369,u579409434,1601479509,C++,C++ (GCC 9.2.1),cpp,Accepted,6,3576,255,
s652331578,p03369,u018679195,1601474404,C++,C++ (GCC 9.2.1),cpp,Accepted,8,3628,291,
s279430792,p03369,u816631826,1601435140,C++,C++ (GCC 9.2.1),cpp,Accepted,8,3616,187,
s094373452,p03369,u563629194,1601430003,C++,C++ (GCC 9.2.1),cpp,Accepted,5,3632,257,
s376172559,p03369,u902786897,1601411368,C++,C++ (GCC 9.2.1),cpp,Accepted,7,3688,16559,
s171758791,p03369,u428341537,1601407692,Python,Python (3.8.2),py,Accepted,20,8704,39,
s784273179,p03369,u035496246,1601402321,Python,Python (3.8.2),py,Accepted,22,8948,118,
s243644939,p03369,u387642937,1601373518,C++,C++ (Clang 10.0.0),cpp,Accepted,10,3140,248,
s208237144,p03369,u387642937,1601373443,C++,C++ (Clang 10.0.0),cpp,Compile Error,,,254,
s802237032,p03369,u816631826,1601354144,C++,C++ (GCC 9.2.1),cpp,Accepted,7,3552,442,
s788611255,p03369,u419002605,1601343945,Java,Java (OpenJDK 11.0.6),java,Accepted,114,35532,378,
s004033216,p03369,u160244242,1601341778,Python,Python (3.8.2),py,Accepted,25,8976,80,
s107257096,p03369,u048703043,1601326144,Python,Python (3.8.2),py,Accepted,25,9048,91,
s706095674,p03369,u369630760,1601299087,Python,Python (3.8.2),py,Accepted,25,8972,33,
s503184960,p03369,u620208952,1601290691,C++,C++ (GCC 9.2.1),cpp,Accepted,2,3568,205,
s918996241,p03369,u899084195,1601266185,C++,C++ (GCC 9.2.1),cpp,Accepted,2,3592,287,
s683284680,p03369,u144402803,1601263771,D,D (DMD 2.091.0),d,Accepted,7,2616,371,
s462533872,p03369,u886477838,1601261311,C++,C++ (GCC 9.2.1),cpp,Accepted,6,3620,198,
s256881506,p03369,u773686010,1601232487,Python,Python (3.8.2),py,Accepted,26,9000,52,
s075224525,p03369,u816631826,1601220009,C++,C++ (GCC 9.2.1),cpp,Accepted,8,3608,396,
s637438021,p03369,u274021998,1601219601,Java,Java (OpenJDK 11.0.6),java,Accepted,113,35456,254,
s264160210,p03369,u109959065,1601210303,C#,C# (.NET Core 3.1.201),cs,Accepted,87,25856,647,
s851812058,p03369,u054687301,1601184580,C++,C++ (GCC 9.2.1),cpp,Accepted,8,3592,561,
s444507093,p03369,u173858997,1601182771,C++,C++ (GCC 9.2.1),cpp,Accepted,4,1728,238,
s088114614,p03369,u191819389,1601169049,Scala,Scala (2.13.1),scala,Accepted,507,55456,133,
s754205452,p03369,u312172322,1601166374,C++,C++ (GCC 9.2.1),cpp,Accepted,6,3552,300,
s075686777,p03369,u679817762,1601157490,Python,Python (3.8.2),py,Accepted,25,8860,39,
s595488837,p03369,u746385710,1601149192,C,C (GCC 9.2.1),c,Accepted,5,1720,306,
s536802493,p03369,u147565829,1601136606,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,7,3624,486,
s069266843,p03369,u147565829,1601136295,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,6,3640,483,
s281757280,p03369,u334570241,1601134385,Python,Python (3.8.2),py,Runtime Error,22,9152,497,
s289869558,p03369,u334570241,1601134355,Python,Python (3.8.2),py,Runtime Error,27,9192,497,
s275289200,p03369,u886112691,1601132551,Python,Python (3.8.2),py,Accepted,28,9080,48,
s068901373,p03369,u808210315,1601132287,Prolog,Prolog (SWI-Prolog 8.0.3),pl,Accepted,30,8172,305,
s466236893,p03369,u861075868,1601105812,Python,PyPy3 (7.3.0),py,Accepted,73,61872,96,
s469929809,p03369,u671264502,1601086715,C#,C# (.NET Core 3.1.201),cs,Accepted,95,26044,67241,
s616355712,p03369,u534321688,1601076337,PHP,PHP (7.4.4),php,Accepted,22,16124,143,
s821076648,p03369,u985945266,1601070758,C++,C++ (GCC 9.2.1),cpp,Accepted,8,3584,239,
s975145522,p03369,u985945266,1601070632,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,5,3596,212,
s900669828,p03369,u389054489,1601064784,C++,C++ (GCC 9.2.1),cpp,Accepted,11,3624,285,
s215623649,p03369,u389054489,1601064744,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,9,3592,285,
s907990323,p03369,u389054489,1601064716,C++,C++ (GCC 9.2.1),cpp,Compile Error,,,282,
s375776911,p03369,u589509358,1601063693,C++,C++ (GCC 9.2.1),cpp,Accepted,8,3600,241,
s028495860,p03369,u548098504,1601050703,C++,C++ (GCC 9.2.1),cpp,Accepted,5,3604,211,
s440458983,p03369,u785148801,1601006531,C++,C++ (GCC 9.2.1),cpp,Accepted,8,3640,498,
s659184464,p03369,u618263300,1600996447,C++,C++ (GCC 9.2.1),cpp,Accepted,7,3612,946,
s245794008,p03369,u240234332,1600982101,Python,Python (3.8.2),py,Accepted,25,8896,184,
s233080029,p03369,u018679195,1600931777,C++,C++ (Clang 10.0.0),cpp,Accepted,8,3148,226,
s181976122,p03369,u685114895,1600912847,C++,C++ (GCC 9.2.1),cpp,Accepted,10,3636,390,
s945435361,p03369,u294394140,1600890831,Python,Python (3.8.2),py,Accepted,31,9012,56,
s230944668,p03369,u294394140,1600890806,Python,Python (3.8.2),py,Runtime Error,25,8952,55,
s210122424,p03369,u274021998,1600887808,Java,Java (OpenJDK 11.0.6),java,Accepted,118,35776,254,
s022033766,p03369,u488526012,1600863368,Ruby,Ruby (2.7.1),rb,Accepted,64,14200,39,
s569567765,p03369,u074220993,1600847298,Python,Python (3.8.2),py,Accepted,24,8984,39,
s223192670,p03369,u126936481,1600834820,C++,C++ (GCC 9.2.1),cpp,Accepted,7,3612,353,
s508886150,p03369,u492910842,1600824645,Python,PyPy3 (7.3.0),py,Accepted,64,61764,33,
s465173274,p03369,u924828749,1600823933,Python,Python (3.8.2),py,Accepted,29,9028,83,
s474677885,p03369,u639967619,1600808017,C++,C++ (GCC 9.2.1),cpp,Accepted,7,3636,248,
s164516319,p03369,u556477263,1600745964,Python,Python (3.8.2),py,Accepted,25,8996,92,
s282096025,p03369,u254440076,1600731021,C++,C++ (GCC 9.2.1),cpp,Accepted,9,3604,216,
s414292499,p03369,u101368892,1600731014,C++,C++ (GCC 9.2.1),cpp,Accepted,7,3616,215,
s095580532,p03369,u023127434,1600713674,C++,C++ (GCC 9.2.1),cpp,Accepted,6,3608,226,
s992254612,p03369,u699600793,1600712256,C++,C++ (GCC 9.2.1),cpp,Accepted,5,3588,256,
s903894614,p03369,u558528117,1600711701,Rust,Rust (1.42.0),rs,Accepted,4,2096,367,
s569799715,p03369,u645119489,1600698456,Python,Python (3.8.2),py,Accepted,33,9040,295,
s840420203,p03369,u479513570,1600667348,Java,Java (OpenJDK 11.0.6),java,Accepted,108,35640,288,
s281625323,p03369,u269969976,1600648609,Kotlin,Kotlin (1.3.71),kt,Accepted,98,34476,84,
s561858007,p03369,u271064067,1600648165,Python,Python (3.8.2),py,Accepted,26,8944,53,
s825115166,p03369,u271064067,1600646017,Python,Python (3.8.2),py,Accepted,26,8992,53,
s575182806,p03369,u959524814,1600644245,C++,C++ (GCC 9.2.1),cpp,Accepted,6,3588,261,
s791087339,p03369,u410717168,1600637931,C++,C++ (GCC 9.2.1),cpp,Accepted,7,3656,1131,
s585165245,p03369,u353919145,1600632025,C++,C++ (GCC 9.2.1),cpp,Accepted,8,3580,249,
s535794343,p03369,u190580703,1600631396,C++,C++ (GCC 9.2.1),cpp,Accepted,7,3604,4297,
s589318976,p03369,u806399854,1600627758,C++,C++ (GCC 9.2.1),cpp,Accepted,8,3596,224,
s633773298,p03369,u806399854,1600627714,C++,C++ (GCC 9.2.1),cpp,Compile Error,,,224,
s127596988,p03369,u806399854,1600627671,C++,C++ (GCC 9.2.1),cpp,Compile Error,,,221,
s226026289,p03369,u359675319,1600620454,C++,C++ (GCC 9.2.1),cpp,Accepted,11,3600,251,
s391093870,p03369,u201928947,1600614597,Python,PyPy3 (7.3.0),py,Accepted,80,61680,39,
s048868666,p03369,u089230684,1600582297,C++,C++ (GCC 9.2.1),cpp,Accepted,7,3620,378,
s072236782,p03369,u089230684,1600582257,C++,C++ (GCC 9.2.1),cpp,Compile Error,,,386,
s931073500,p03369,u395356190,1600553581,C++,C++ (GCC 9.2.1),cpp,Accepted,9,3572,1631,
s546244125,p03369,u802934302,1600553572,C++,C++ (GCC 9.2.1),cpp,Accepted,6,3496,414,
s618538187,p03369,u257593072,1600551664,Java,Java (OpenJDK 11.0.6),java,Accepted,114,35544,334,
s723279217,p03369,u774573868,1600549569,Ruby,Ruby (2.7.1),rb,Accepted,64,14368,97,
s523735259,p03369,u077852398,1600543067,Python,Python (3.8.2),py,Accepted,34,9016,55,
s769841153,p03369,u077852398,1600533417,Python,Python (3.8.2),py,Accepted,27,8952,89,
s146139520,p03369,u843032026,1600533383,Python,Python (3.8.2),py,Accepted,26,8908,77,
s395104747,p03369,u644002104,1600526989,C++,C++ (GCC 9.2.1),cpp,Accepted,7,3600,211,
s280133682,p03369,u538111326,1600499143,Python,Python (3.8.2),py,Accepted,24,8868,36,
s296198652,p03369,u576308344,1600497159,C,C (GCC 9.2.1),c,Wrong Answer,4,1612,241,
s273525513,p03369,u611684128,1600467356,Python,Python (3.8.2),py,Accepted,26,8932,143,
s015765173,p03369,u559367141,1600464139,Python,Python (3.8.2),py,Accepted,29,9088,91,
s824525377,p03369,u559367141,1600463967,Python,Python (3.8.2),py,Runtime Error,23,8844,116,
