submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s728680589,p00495,u540218629,1447235977,JavaScript,JavaScript,js,Wrong Answer,120,17600,459,12/30
s465242917,p00495,u540218629,1447236436,JavaScript,JavaScript,js,Accepted,160,17916,493,30/30
s646042123,p00495,u100875060,1522208522,C#,C#,cs,Accepted,120,10244,762,30/30
s463252094,p00495,u682603602,1554418958,C#,C#,cs,Accepted,130,20032,1088,30/30
s494606847,p00495,u514597327,1545469914,Scala,Scala,scala,Accepted,1750,458120,2146,30/30
s497827662,p00495,u434428594,1425974010,Java,JAVA,java,Accepted,220,26472,1733,30/30
s065935326,p00495,u213849509,1427788543,Java,JAVA,java,Accepted,290,36092,716,30/30
s527387362,p00495,u213849509,1427788873,Java,JAVA,java,Accepted,280,36452,755,30/30
s785966592,p00495,u722076734,1442776082,Java,JAVA,java,Wrong Answer,50,25820,846,0/30
s767698537,p00495,u722076734,1442776417,Java,JAVA,java,Accepted,320,43004,850,30/30
s230912771,p00495,u759934006,1488213577,Java,JAVA,java,Runtime Error,420,132596,1207,12/30
s842864983,p00495,u759934006,1488214191,Java,JAVA,java,Accepted,390,133132,1344,30/30
s383107303,p00495,u413996626,1330781154,Java,JAVA,java,Accepted,560,32000,1063,30/30
s260123687,p00495,u413996626,1330782135,Java,JAVA,java,Accepted,310,13000,554,30/30
s977330874,p00495,u413996626,1330782718,Java,JAVA,java,Accepted,330,0,552,30/30
s346538258,p00495,u358879127,1335344521,Java,JAVA,java,Accepted,350,13000,704,30/30
s420824326,p00495,u760351030,1352367559,Java,JAVA,java,Time Limit Exceeded,19980,12000,661,10/30
s496159092,p00495,u760351030,1352368180,Java,JAVA,java,Runtime Error,0,9344,678,0/30
s144511552,p00495,u760351030,1352368195,Java,JAVA,java,Accepted,480,13000,653,30/30
s480943358,p00495,u599539865,1358154015,Java,JAVA,java,Accepted,320,36636,653,30/30
s118912542,p00495,u197786702,1360690904,Java,JAVA,java,Accepted,460,86104,1044,30/30
s682226830,p00495,u435518193,1365443689,Java,JAVA,java,Accepted,470,37992,654,30/30
s949474349,p00495,u616613978,1401878244,Java,JAVA,java,Accepted,390,37856,1270,30/30
s880534817,p00495,u137027976,1407682189,C,C,c,Accepted,10,632,953,30/30
s560814382,p00495,u731027244,1420093849,C,C,c,Accepted,30,636,336,30/30
s779829047,p00495,u612181412,1443872113,C,C,c,Wrong Answer,0,604,430,0/30
s891275970,p00495,u612181412,1443872310,C,C,c,Accepted,20,616,391,30/30
s080833057,p00495,u951145380,1449582050,C,C,c,Accepted,30,656,381,30/30
s393189213,p00495,u078042885,1485197617,C,C,c,Accepted,30,648,456,30/30
s876922362,p00495,u847467233,1509266028,C,C,c,Accepted,20,1880,683,30/30
s590902592,p00495,u847467233,1509277930,C,C,c,Accepted,20,1824,659,30/30
s874066896,p00495,u847467233,1509278355,C,C,c,Accepted,20,1880,651,30/30
s588403687,p00495,u847467233,1509278949,C,C,c,Accepted,10,1832,678,30/30
s016791927,p00495,u847467233,1519353478,C,C,c,Accepted,10,2100,643,30/30
s973831767,p00495,u032763525,1330480864,C,C,c,Accepted,40,0,669,30/30
s555077182,p00495,u479246559,1330486196,C,C,c,Accepted,50,0,177,30/30
s568972619,p00495,u479246559,1330486313,C,C,c,Accepted,50,0,175,30/30
s300191321,p00495,u479246559,1330498110,C,C,c,Time Limit Exceeded,9990,364,173,0/30
s681123962,p00495,u479246559,1330498218,C,C,c,Compile Error,0,0,174,0/30
s386488194,p00495,u479246559,1330498257,C,C,c,Accepted,50,404,174,30/30
s123447228,p00495,u479246559,1330498671,C,C,c,Accepted,40,404,172,30/30
s686156423,p00495,u479246559,1330499225,C,C,c,Runtime Error,0,0,171,0/30
s379535267,p00495,u479246559,1330518672,C,C,c,Compile Error,20,0,169,0/30
s076385566,p00495,u479246559,1330518742,C,C,c,Time Limit Exceeded,9990,408,170,0/30
s825465955,p00495,u435952407,1331451837,C,C,c,Accepted,60,400,325,30/30
s629787318,p00495,u543521645,1333606008,C,C,c,Accepted,170,0,1135,30/30
s301284595,p00495,u611853667,1333813166,C,C,c,Runtime Error,0,0,212,0/30
s385004193,p00495,u611853667,1333813181,C,C,c,Wrong Answer,0,0,212,6/30
s312596308,p00495,u301090561,1336121981,C,C,c,Compile Error,3550,0,531,0/30
s922553963,p00495,u301090561,1336122049,C,C,c,Accepted,60,444,531,30/30
