submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s698345022,p00156,u049242937,1549000813,Rust,Rust,rs,Accepted,10,5056,1901,1/1
s031369088,p00156,u701413552,1473339124,C#,C#,cs,Wrong Answer,70,9444,4389,0/1
s535866176,p00156,u701413552,1473339334,C#,C#,cs,Wrong Answer,70,9856,4557,0/1
s154107009,p00156,u701413552,1473342976,C#,C#,cs,Accepted,70,9556,4419,1/1
s659357739,p00156,u701413552,1473346973,C#,C#,cs,Accepted,40,10592,3219,1/1
s978177530,p00156,u701413552,1473347140,C#,C#,cs,Accepted,30,10544,3070,1/1
s751593059,p00156,u701413552,1473347709,C#,C#,cs,Time Limit Exceeded,2700,10800,3036,0/1
s322516874,p00156,u701413552,1473347834,C#,C#,cs,Accepted,40,10492,3112,1/1
s205231398,p00156,u701413552,1473348269,C#,C#,cs,Accepted,40,10524,3070,1/1
s106991157,p00156,u701413552,1473348897,C#,C#,cs,Accepted,30,10500,3112,1/1
s179257054,p00156,u701413552,1473349115,C#,C#,cs,Accepted,30,10548,3074,1/1
s681860755,p00156,u701413552,1473349304,C#,C#,cs,Accepted,30,10572,3055,1/1
s601363341,p00156,u701413552,1473350103,C#,C#,cs,Accepted,30,10568,3025,1/1
s737760585,p00156,u251222750,1382536049,C#,C#,cs,Wrong Answer,30,6220,3129,0/1
s470708782,p00156,u251222750,1382536134,C#,C#,cs,Wrong Answer,30,6308,3219,0/1
s931211486,p00156,u251222750,1382536162,C#,C#,cs,Accepted,20,6308,3223,1/1
s314751509,p00156,u363036235,1549990297,C#,C#,cs,Accepted,120,20776,3604,1/1
s600551060,p00156,u514597327,1537810109,Scala,Scala,scala,Accepted,540,92228,2443,1/1
s498255724,p00156,u724424933,1418825166,Java,JAVA,java,Wrong Answer,220,39488,2027,0/1
s557577234,p00156,u724424933,1418826193,Java,JAVA,java,Accepted,220,40252,2100,1/1
s899868172,p00156,u213849509,1424566909,Java,JAVA,java,Accepted,180,33964,1480,1/1
s536267156,p00156,u213849509,1424569403,Java,JAVA,java,Compile Error,1270,0,1492,0/1
s662955058,p00156,u213849509,1424569450,Java,JAVA,java,Compile Error,1270,0,1124,0/1
s111199890,p00156,u213849509,1424569478,Java,JAVA,java,Accepted,170,35160,1505,1/1
s255516687,p00156,u440985525,1424696587,Java,JAVA,java,Wrong Answer,190,32212,1619,0/1
s880213929,p00156,u440985525,1424696651,Java,JAVA,java,Accepted,180,32964,1643,1/1
s616435957,p00156,u722076734,1435258628,Java,JAVA,java,Wrong Answer,180,51260,2025,0/1
s220473099,p00156,u722076734,1435258687,Java,JAVA,java,Accepted,170,48788,2051,1/1
s471564065,p00156,u722076734,1435274705,Java,JAVA,java,Runtime Error,0,0,1163,0/1
s968369470,p00156,u863376467,1292264718,Java,JAVA,java,Wrong Answer,140,13000,2067,
s271829511,p00156,u863376467,1292265024,Java,JAVA,java,Wrong Answer,130,13000,1787,
s790994211,p00156,u863376467,1292266267,Java,JAVA,java,Wrong Answer,140,13000,1829,
s988431127,p00156,u863376467,1292266997,Java,JAVA,java,Wrong Answer,320,17000,1810,
s654492051,p00156,u213247212,1300511694,Java,JAVA,java,Accepted,120,13000,2232,
s147957008,p00156,u413996626,1309684810,Java,JAVA,java,Wrong Answer,130,0,1513,
s500233269,p00156,u413996626,1309684878,Java,JAVA,java,Wrong Answer,150,0,1562,
s753875340,p00156,u413996626,1309685093,Java,JAVA,java,Wrong Answer,140,0,1544,
s835454702,p00156,u413996626,1309685640,Java,JAVA,java,Accepted,130,0,1562,
s446609593,p00156,u413996626,1309685677,Java,JAVA,java,Wrong Answer,140,0,1507,
s458534599,p00156,u825684692,1313904189,Java,JAVA,java,Compile Error,130,0,2136,
s291739164,p00156,u825684692,1313904229,Java,JAVA,java,Accepted,170,13000,2169,
s642625964,p00156,u358879127,1338997437,Java,JAVA,java,Wrong Answer,150,13000,1525,0/1
s645466983,p00156,u358879127,1338998005,Java,JAVA,java,Wrong Answer,150,13000,1529,0/1
s130521976,p00156,u358879127,1338998570,Java,JAVA,java,Accepted,130,12000,1771,1/1
s867593070,p00156,u197786702,1348930702,Java,JAVA,java,Wrong Answer,140,13000,2239,0/1
s601033624,p00156,u197786702,1348931027,Java,JAVA,java,Accepted,130,13000,2359,1/1
s416622858,p00156,u907626292,1351079927,Java,JAVA,java,Runtime Error,0,12000,1328,0/1
s801735959,p00156,u907626292,1351080635,Java,JAVA,java,Runtime Error,0,13000,1328,0/1
s323852138,p00156,u907626292,1351081076,Java,JAVA,java,Runtime Error,0,13000,1331,0/1
s862447882,p00156,u907626292,1351081582,Java,JAVA,java,Runtime Error,0,13000,1388,0/1
