submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s324500245,p02276,u553881259,1518595296,Rust,Rust,rs,Accepted,30,9160,2795,10/10
s624495831,p02276,u676220309,1525577193,Rust,Rust,rs,Accepted,20,5040,1356,10/10
s251945571,p02276,u676220309,1525588161,Rust,Rust,rs,Accepted,20,5036,1356,10/10
s081940112,p02276,u622463058,1528350172,Rust,Rust,rs,Accepted,10,9116,1179,10/10
s355486348,p02276,u622463058,1528456758,Rust,Rust,rs,Compile Error,0,0,1199,0/10
s815447750,p02276,u622463058,1528456785,Rust,Rust,rs,Accepted,10,9016,1221,10/10
s090253249,p02276,u850829653,1596950123,Rust,Rust,rs,Accepted,20,5032,895,10/10
s048714149,p02276,u930083589,1596718348,Rust,Rust,rs,Accepted,10,5040,1153,10/10
s515020114,p02276,u099826363,1594956404,Rust,Rust,rs,Accepted,30,9076,1330,10/10
s618834019,p02276,u916856511,1592263321,Rust,Rust,rs,Accepted,20,5028,2099,10/10
s958657057,p02276,u067701813,1591132730,Rust,Rust,rs,Accepted,60,5048,1541,10/10
s064109428,p02276,u118332700,1588375338,Rust,Rust,rs,Accepted,10,5036,2802,10/10
s297585628,p02276,u953549914,1587869145,Rust,Rust,rs,Accepted,30,5048,1173,10/10
s529643709,p02276,u786020000,1585577092,Rust,Rust,rs,Accepted,20,5048,1587,10/10
s804611118,p02276,u872097347,1583936854,Rust,Rust,rs,Accepted,10,7052,975,10/10
s921121435,p02276,u424781661,1582624418,Rust,Rust,rs,Accepted,20,5040,1690,10/10
s403133696,p02276,u658446087,1582214559,Rust,Rust,rs,Accepted,40,5048,1166,10/10
s131691158,p02276,u916360359,1558336836,Rust,Rust,rs,Accepted,30,5052,2745,10/10
s906388653,p02276,u909989059,1553073164,Rust,Rust,rs,Accepted,0,5044,1415,10/10
s708846992,p02276,u681348692,1552205278,Rust,Rust,rs,Accepted,20,14700,7727,10/10
s233318722,p02276,u912124184,1538357371,Rust,Rust,rs,Accepted,40,5040,1018,10/10
s914114189,p02276,u759826653,1428764480,JavaScript,JavaScript,js,Accepted,60,22936,699,10/10
s617114018,p02276,u172120093,1494332179,JavaScript,JavaScript,js,Accepted,110,32376,852,10/10
