submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s194758142,p02060,u617951993,1563096196,Rust,Rust,rs,Accepted,370,5032,1156,27/27
s690035863,p02060,u439875935,1563084711,Rust,Rust,rs,Accepted,0,5024,5532,27/27
s188495084,p02060,u332822187,1563083576,Rust,Rust,rs,Accepted,0,9068,2439,27/27
s295418950,p02060,u540218629,1565851167,JavaScript,JavaScript,js,Accepted,80,15484,575,27/27
s945610925,p02060,u682603602,1579774431,C#,C#,cs,Accepted,70,17936,1195,27/27
s336043027,p02060,u514597327,1565860837,Scala,Scala,scala,Accepted,230,44256,666,27/27
s333284106,p02060,u018134297,1564216635,Scala,Scala,scala,Accepted,260,45536,7662,27/27
s506729594,p02060,u788025930,1585121951,Java,JAVA,java,Accepted,80,26264,1240,27/27
s483186929,p02060,u599539865,1563082454,Java,JAVA,java,Accepted,60,26340,705,27/27
s495108990,p02060,u543521645,1578062667,C,C,c,Accepted,0,2144,609,27/27
s788986944,p02060,u353397848,1572330719,C,C,c,Accepted,0,2092,910,27/27
s162353803,p02060,u409832240,1567741869,C,C,c,Accepted,0,2100,410,27/27
s706882681,p02060,u847467233,1565239781,C,C,c,Accepted,0,2144,715,27/27
s430250717,p02060,u011606241,1563082502,C,C,c,Accepted,0,2112,793,27/27
s514037230,p02060,u171377572,1592831405,C++,C++14,cpp,Accepted,0,3236,921,27/27
s486916035,p02060,u505990483,1592297979,C++,C++11,cpp,Accepted,0,3100,728,27/27
s877868609,p02060,u085485681,1592101682,C++,C++,cpp,Accepted,0,2756,649,27/27
s182537292,p02060,u645000053,1591274973,C++,C++14,cpp,Accepted,0,3216,2076,27/27
s899725820,p02060,u681909901,1591264631,C++,C++14,cpp,Accepted,0,3104,714,27/27
s986214535,p02060,u130714558,1591263968,C++,C++14,cpp,Accepted,130,3096,665,27/27
s018196718,p02060,u236516770,1591263908,C++,C++14,cpp,Accepted,0,3216,2075,27/27
s640782134,p02060,u776890954,1582173673,C++,C++14,cpp,Accepted,0,3124,727,27/27
s320696230,p02060,u785206387,1582172821,C++,C++14,cpp,Accepted,0,3304,1301,27/27
s037448395,p02060,u803070844,1582172753,C++,C++14,cpp,Accepted,0,3112,523,27/27
s658799146,p02060,u629169963,1582172688,C++,C++14,cpp,Accepted,0,3112,822,27/27
s854496686,p02060,u102030241,1582172560,C++,C++14,cpp,Accepted,0,3172,660,27/27
s804555967,p02060,u200148444,1576721094,C++,C++14,cpp,Accepted,0,3120,630,27/27
s246232463,p02060,u414351000,1573815883,C++,C++14,cpp,Accepted,0,3124,1480,27/27
s394369348,p02060,u721764417,1572338318,C++,C++11,cpp,Accepted,0,3108,848,27/27
s952777332,p02060,u768661763,1572333933,C++,C++,cpp,Accepted,70,3104,602,27/27
s158642276,p02060,u036867520,1572333909,C++,C++,cpp,Accepted,70,3108,602,27/27
s737397472,p02060,u745360181,1572332424,C++,C++,cpp,Accepted,130,3092,542,27/27
s795899659,p02060,u182360222,1572331855,C++,C++,cpp,Accepted,0,3088,525,27/27
s907635395,p02060,u962677292,1572329359,C++,C++,cpp,Accepted,70,3092,505,27/27
