submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s278237551,p03414,u285265554,1601177991,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,10,3684,2622,
s447761092,p03414,u228297051,1600986524,C++,C++ (GCC 9.2.1),cpp,Accepted,1136,12928,3982,
s887383658,p03414,u110280081,1600531149,C++,C++ (GCC 9.2.1),cpp,Accepted,736,14544,1726,
s098286213,p03414,u110280081,1600530720,C++,C++ (GCC 9.2.1),cpp,Time Limit Exceeded,5513,13960,1846,
s964113524,p03414,u180407835,1598873527,Rust,Rust (1.42.0),rs,Wrong Answer,464,22840,7066,
s679302795,p03414,u180407835,1598872795,Rust,Rust (1.42.0),rs,Accepted,777,21356,8092,
s718818576,p03414,u180407835,1598848604,Rust,Rust (1.42.0),rs,Wrong Answer,542,23020,7174,
s679779220,p03414,u324669236,1598704716,C++,C++ (GCC 9.2.1),cpp,Accepted,813,16144,758,
s154008604,p03414,u648717501,1598493870,C++,C++ (GCC 9.2.1),cpp,Accepted,1944,6640,2736,
s774040211,p03414,u111509820,1597422122,C++,C++ (Clang 10.0.0),cpp,Compile Error,,,717,
s020717929,p03414,u873618015,1597201158,C++,C++ (GCC 9.2.1),cpp,Accepted,642,12636,1491,
s530897052,p03414,u902550345,1596730353,C++,C++ (GCC 9.2.1),cpp,Accepted,593,14508,1791,
s833172214,p03414,u206350900,1596114642,C,C (GCC 9.2.1),c,Accepted,2269,8148,2738,
s311311104,p03414,u206350900,1596113821,C,C (GCC 9.2.1),c,Wrong Answer,2345,8208,2724,
s460245971,p03414,u206350900,1596112058,C,C (GCC 9.2.1),c,Wrong Answer,2365,8132,2986,
s738397582,p03414,u754587701,1595557817,C++,C++ (GCC 9.2.1),cpp,Accepted,623,5888,1056,
s438676756,p03414,u658406065,1595393135,C++,C++ (GCC 9.2.1),cpp,Accepted,605,6536,1014,
s117113514,p03414,u769219693,1595383220,C++,C++ (GCC 9.2.1),cpp,Accepted,527,14472,1064,
s715718667,p03414,u500798999,1595359128,C++,C++ (GCC 9.2.1),cpp,Accepted,625,12704,1226,
s506774864,p03414,u846041485,1595227791,Rust,Rust (1.42.0),rs,Accepted,820,41112,1363,
s649005775,p03414,u816631826,1594427831,C++,C++ (Clang 10.0.0),cpp,Accepted,1329,10300,978,
s092647538,p03414,u018679195,1594427749,C++,C++ (GCC 9.2.1),cpp,Runtime Error,107,3732,978,
s898596622,p03414,u018679195,1594424589,C++,C++ (GCC 9.2.1),cpp,Time Limit Exceeded,5513,9868,1039,
s660262421,p03414,u353919145,1594424589,C++,C++ (Clang 10.0.0),cpp,Time Limit Exceeded,5513,9348,1039,
s904734448,p03414,u816631826,1594423843,C++,C++ (GCC 9.2.1),cpp,Runtime Error,5513,262308,1045,
s795905105,p03414,u089230684,1594422034,C++,C++ (GCC 9.2.1),cpp,Time Limit Exceeded,5513,9976,895,
s901529065,p03414,u353919145,1594421995,C++,C++ (GCC 9.2.1),cpp,Compile Error,,,878,
s958072243,p03414,u353919145,1594420493,C++,C++ (Clang 10.0.0),cpp,Wrong Answer,1220,12388,866,
s805908567,p03414,u089230684,1594419696,C++,C++ (Clang 10.0.0),cpp,Time Limit Exceeded,5513,13340,921,
s118154379,p03414,u018679195,1594418047,C++,C++ (GCC 9.2.1),cpp,Accepted,625,8956,1956,
s844127678,p03414,u353919145,1594417855,C++,C++ (GCC 9.2.1),cpp,Runtime Error,5515,86968,2803,
s721017471,p03414,u816631826,1594417117,C++,C++ (GCC 9.2.1),cpp,Accepted,364,8372,1715,
s364460671,p03414,u018679195,1594413951,C++,C++ (GCC 9.2.1),cpp,Accepted,358,14728,829,
s020460137,p03414,u388552135,1594413921,C++,C++ (GCC 9.2.1),cpp,Time Limit Exceeded,5513,6868,1693,
s089272288,p03414,u816631826,1594413894,C++,C++ (GCC 9.2.1),cpp,Runtime Error,193,20704,829,
s978815712,p03414,u353919145,1594413825,C++,C++ (Clang 10.0.0),cpp,Time Limit Exceeded,5513,6268,1693,
s386972099,p03414,u018679195,1594413172,C++,C++ (GCC 9.2.1),cpp,Accepted,670,13600,1810,
s342696364,p03414,u018679195,1594410972,C++,C++ (GCC 9.2.1),cpp,Accepted,750,22352,1035,
s476438851,p03414,u089230684,1594410268,C++,C++ (GCC 9.2.1),cpp,Accepted,352,13920,1526,
s863462355,p03414,u089230684,1594410126,C++,C++ (GCC 9.2.1),cpp,Runtime Error,359,13892,1471,
s988137462,p03414,u353919145,1594409536,C++,C++ (Clang 10.0.0),cpp,Time Limit Exceeded,5513,14772,1500,
s064769612,p03414,u816631826,1594409479,C++,C++ (GCC 9.2.1),cpp,Accepted,504,16020,1204,
s560726327,p03414,u863370423,1594409467,C++,C++ (GCC 9.2.1),cpp,Accepted,4323,10320,1527,
s680827781,p03414,u353919145,1594409406,C++,C++ (GCC 9.2.1),cpp,Accepted,1130,8880,971,
s631334991,p03414,u018679195,1594408981,C++,C++ (GCC 9.2.1),cpp,Time Limit Exceeded,5513,13440,1324,
s526106148,p03414,u089230684,1594408352,C++,C++ (GCC 9.2.1),cpp,Accepted,1017,14760,1224,
s665743010,p03414,u816631826,1594408285,C++,C++ (GCC 9.2.1),cpp,Runtime Error,5513,262488,1215,
s756746440,p03414,u863370423,1594408063,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,5513,15384,1255,
s890903544,p03414,u816631826,1594407682,C++,C++ (GCC 9.2.1),cpp,Wrong Answer,5513,13472,1064,
