submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s071213212,p00762,u825684692,1485139699,Scala,Scala,scala,Memory Limit Exceeded,1540,479720,3895,0/2
s250180496,p00762,u825684692,1485139783,Scala,Scala,scala,Accepted,510,80436,3889,2/2
s450017026,p00762,u514597327,1563077974,Scala,Scala,scala,Accepted,440,56180,2586,2/2
s862861153,p00762,u889638462,1540935284,Java,JAVA,java,Accepted,250,37808,6217,2/2
s700247886,p00762,u307310888,1409649275,Java,JAVA,java,Accepted,260,58180,2351,2/2
s551932395,p00762,u599539865,1421492285,Java,JAVA,java,Accepted,240,56332,3367,2/2
s438509175,p00762,u568152427,1424626693,Java,JAVA,java,Accepted,220,40840,3384,2/2
s230463286,p00762,u026004148,1425145274,Java,JAVA,java,Accepted,90,22472,4623,2/2
s028725509,p00762,u098665460,1432319031,Java,JAVA,java,Accepted,260,57832,3133,2/2
s942359904,p00762,u074575391,1435058524,Java,JAVA,java,Accepted,270,60100,2873,2/2
s687564388,p00762,u197786702,1435128402,Java,JAVA,java,Accepted,350,97500,3596,2/2
s169531693,p00762,u368083894,1461649275,Java,JAVA,java,Compile Error,20000,0,5530,0/2
s026657729,p00762,u368083894,1461649411,Java,JAVA,java,Accepted,220,63312,5594,2/2
s314777721,p00762,u083285064,1464055350,Java,JAVA,java,Accepted,270,69488,4728,2/2
s955739031,p00762,u031194354,1475627829,Java,JAVA,java,Compile Error,40,0,5291,0/2
s935259884,p00762,u031194354,1475627860,Java,JAVA,java,Compile Error,40,0,5298,0/2
s937262644,p00762,u031194354,1475627899,Java,JAVA,java,Compile Error,40,0,5284,0/2
s132791673,p00762,u031194354,1475628001,Java,JAVA,java,Time Limit Exceeded,20000,27536,5310,0/2
s627524234,p00762,u031194354,1475628112,Java,JAVA,java,Accepted,170,38704,5315,2/2
s573317541,p00762,u031194354,1475628134,Java,JAVA,java,Time Limit Exceeded,20000,27304,5289,0/2
s448159518,p00762,u948800138,1492688729,Java,JAVA,java,Accepted,250,41996,14381,2/2
s407367529,p00762,u017937470,1497783939,Java,JAVA,java,Accepted,200,37508,4244,2/2
s770051781,p00762,u301707458,1518770794,Java,JAVA,java,Accepted,260,42444,6451,2/2
s908651972,p00762,u211138527,1529570928,Java,JAVA,java,Accepted,360,155692,4313,2/2
s130534909,p00762,u413996626,1342131567,Java,JAVA,java,Accepted,180,12000,4330,2/2
s190636298,p00762,u413996626,1342131720,Java,JAVA,java,Accepted,170,12000,4199,2/2
s676311627,p00762,u413996626,1342131949,Java,JAVA,java,Accepted,160,13000,4128,2/2
s533541941,p00762,u533679381,1342155173,Java,JAVA,java,Memory Limit Exceeded,20000,150000,3871,0/2
s018061848,p00762,u533679381,1342157142,Java,JAVA,java,Accepted,8520,83000,2751,2/2
s282059300,p00762,u660879425,1342253104,Java,JAVA,java,Wrong Answer,7210,39000,4090,0/2
s386933008,p00762,u660879425,1342254086,Java,JAVA,java,Accepted,7210,39000,4184,2/2
s520035978,p00762,u358879127,1343128645,Java,JAVA,java,Accepted,270,16000,2119,2/2
s090525532,p00762,u529386853,1343544681,Java,JAVA,java,Accepted,160,13000,2220,2/2
s674021044,p00762,u197786702,1343659415,Java,JAVA,java,Accepted,190,16000,3441,2/2
s522731430,p00762,u605441342,1344236066,Java,JAVA,java,Accepted,390,17000,2592,2/2
s580653352,p00762,u760351030,1366514440,Java,JAVA,java,Wrong Answer,240,38384,6608,0/2
s640561466,p00762,u760351030,1366515042,Java,JAVA,java,Accepted,250,38732,6594,2/2
s599192042,p00762,u760351030,1366795587,Java,JAVA,java,Accepted,240,38448,4564,2/2
s783218441,p00762,u435518193,1368132317,Java,JAVA,java,Accepted,210,36428,1931,2/2
s122955300,p00762,u418253672,1369320090,Java,JAVA,java,Wrong Answer,260,73736,4032,0/2
s672962493,p00762,u418253672,1369320669,Java,JAVA,java,Runtime Error,0,0,4046,0/2
s293650876,p00762,u418253672,1369320685,Java,JAVA,java,Wrong Answer,240,75560,4032,0/2
s401457942,p00762,u418253672,1369323865,Java,JAVA,java,Accepted,250,75484,4211,2/2
s776974979,p00762,u358879127,1369646376,Java,JAVA,java,Runtime Error,0,0,2768,0/2
s933699993,p00762,u358879127,1369646387,Java,JAVA,java,Wrong Answer,260,57260,2750,0/2
s893402527,p00762,u358879127,1369646929,Java,JAVA,java,Wrong Answer,250,55416,2818,0/2
s899998136,p00762,u358879127,1369648530,Java,JAVA,java,Accepted,260,57180,2877,2/2
s816596254,p00762,u907626292,1372059860,Java,JAVA,java,Wrong Answer,250,55588,4339,0/2
s769579363,p00762,u907626292,1372060007,Java,JAVA,java,Wrong Answer,250,55580,4343,0/2
s508189741,p00762,u907626292,1372060345,Java,JAVA,java,Wrong Answer,260,57752,4433,0/2
s044744590,p00762,u907626292,1372062432,Java,JAVA,java,Accepted,260,58352,4366,2/2
s405672371,p00762,u907626292,1372062598,Java,JAVA,java,Accepted,260,58284,4116,2/2
s892500552,p00762,u918572590,1373555511,Java,JAVA,java,Accepted,240,56880,4083,2/2
s916341112,p00762,u070729750,1379172058,Java,JAVA,java,Accepted,220,55224,2279,2/2
s559817694,p00762,u831898136,1401188610,Java,JAVA,java,Memory Limit Exceeded,730,288280,4074,0/2
s209420306,p00762,u831898136,1401188758,Java,JAVA,java,Wrong Answer,450,100704,4121,0/2
s620422483,p00762,u831898136,1401191449,Java,JAVA,java,Wrong Answer,460,100124,3765,0/2
s891663679,p00762,u831898136,1401364826,Java,JAVA,java,Wrong Answer,460,100088,3719,0/2
s852109851,p00762,u104102582,1402906388,Java,JAVA,java,Accepted,240,55096,3201,2/2
s091798352,p00762,u724424933,1403075608,Java,JAVA,java,Accepted,240,46000,4018,2/2
s163612467,p00762,u482574623,1403686112,Java,JAVA,java,Wrong Answer,2510,43976,4625,0/2
s374585291,p00762,u482574623,1403686431,Java,JAVA,java,Wrong Answer,2530,44496,4625,0/2
s761068619,p00762,u482574623,1403686721,Java,JAVA,java,Wrong Answer,2520,44328,4696,0/2
s424414988,p00762,u482574623,1403687452,Java,JAVA,java,WA: Presentation Error,2560,46624,4543,0/2
s091895890,p00762,u482574623,1403687529,Java,JAVA,java,Accepted,2580,46768,4613,2/2
s145522903,p00762,u293141804,1562591728,Java,JAVA,java,Accepted,330,85772,13372,2/2
s275639825,p00762,u222260311,1560060509,Java,JAVA,java,Accepted,250,39648,3416,2/2
